"Subject1Tag","Subject2Tag","RelationshipPath","Subject1ID","Subject2ID","ExtendedID","R","RFull","MathStandardized_1","HeightZGenderAge_1","MathStandardized_2","HeightZGenderAge_2"
53000,53100,"Gen1Housemates",53000,53100,530,NA,0,NA,0.679209933233394,NA,-1.12603260182421
53300,53400,"Gen1Housemates",53300,53400,533,0.5,0.5,NA,-1.87222014051481,NA,-0.532041964123892
53600,53700,"Gen1Housemates",53600,53700,536,0.5,0.5,NA,0.728827190476543,NA,-0.843004624399492
53900,54000,"Gen1Housemates",53900,54000,539,0.5,0.5,NA,-0.0193673533913682,NA,0.0911142216221265
53900,54100,"Gen1Housemates",53900,54100,539,0.5,0.5,NA,-0.0193673533913682,NA,-0.220258727051746
54000,54100,"Gen1Housemates",54000,54100,539,1,1,NA,0.0911142216221265,NA,-0.220258727051746
54300,54400,"Gen1Housemates",54300,54400,543,0.5,0.5,NA,0.0157046699809,NA,1.10832332436954
54600,54700,"Gen1Housemates",54600,54700,546,0.5,0.5,NA,-1.59689656604181,NA,-0.819796270496091
55200,55300,"Gen1Housemates",55200,55300,552,0.5,0.5,NA,0.9535723360308,NA,1.62848596409686
55200,55400,"Gen1Housemates",55200,55400,552,0.5,0.5,NA,0.9535723360308,NA,1.97283606467089
55300,55400,"Gen1Housemates",55300,55400,552,0.5,0.5,NA,1.62848596409686,NA,1.97283606467089
55600,55700,"Gen1Housemates",55600,55700,556,0.5,0.5,NA,0.535669741134968,NA,0.600348276462599
55600,55800,"Gen1Housemates",55600,55800,556,0.5,0.5,NA,0.535669741134968,NA,0.372309597333201
55700,55800,"Gen1Housemates",55700,55800,556,0.5,0.5,NA,0.600348276462599,NA,0.372309597333201
56100,56200,"Gen1Housemates",56100,56200,561,0.5,0.5,NA,-1.10780090468137,NA,-0.281714007398068
56400,56500,"Gen1Housemates",56400,56500,564,0.25,0.25,NA,-1.39219742634227,NA,-0.951310384092994
56400,56600,"Gen1Housemates",56400,56600,564,0.5,0.5,NA,-1.39219742634227,NA,-0.450820256671058
56500,56600,"Gen1Housemates",56500,56600,564,0.5,0.5,NA,-0.951310384092994,NA,-0.450820256671058
56900,57000,"Gen1Housemates",56900,57000,569,0.5,0.5,NA,-0.306633681377065,NA,-1.15826147132259
57300,57400,"Gen1Housemates",57300,57400,573,0.5,0.5,NA,0.673385978349397,NA,0.323355857737168
57500,57600,"Gen1Housemates",57500,57600,575,0.5,0.5,NA,0.50688476638008,NA,0.349331056583551
57500,57700,"Gen1Housemates",57500,57700,575,0.5,0.5,NA,0.50688476638008,NA,-0.0428135615335787
57600,57700,"Gen1Housemates",57600,57700,575,0.5,0.5,NA,0.349331056583551,NA,-0.0428135615335787
57500,57800,"Gen1Housemates",57500,57800,575,0.5,0.5,NA,0.50688476638008,NA,0.982719724054794
57700,57800,"Gen1Housemates",57700,57800,575,0.5,0.5,NA,-0.0428135615335787,NA,0.982719724054794
57600,57800,"Gen1Housemates",57600,57800,575,0.5,0.5,NA,0.349331056583551,NA,0.982719724054794
57900,58000,"Gen1Housemates",57900,58000,579,0.5,0.5,NA,1.05720995934465,NA,0.660381372696829
58400,58500,"Gen1Housemates",58400,58500,584,0.5,0.5,NA,-0.951310384092994,NA,-0.997491126689706
58600,58700,"Gen1Housemates",58600,58700,586,0.5,0.5,NA,0.874536244042733,NA,1.69106180399527
58600,58800,"Gen1Housemates",58600,58800,586,0.5,0.5,NA,0.874536244042733,NA,0.707406342492964
58700,58800,"Gen1Housemates",58700,58800,586,0.5,0.5,NA,1.69106180399527,NA,0.707406342492964
58600,58900,"Gen1Housemates",58600,58900,586,0.5,0.5,NA,0.874536244042733,NA,-0.655040945683979
58700,58900,"Gen1Housemates",58700,58900,586,0.5,0.5,NA,1.69106180399527,NA,-0.655040945683979
58800,58900,"Gen1Housemates",58800,58900,586,0.5,0.5,NA,0.707406342492964,NA,-0.655040945683979
58700,59000,"Gen1Housemates",58700,59000,586,NA,0,NA,1.69106180399527,NA,1.36566266473131
58600,59000,"Gen1Housemates",58600,59000,586,NA,0,NA,0.874536244042733,NA,1.36566266473131
58900,59000,"Gen1Housemates",58900,59000,586,NA,0,NA,-0.655040945683979,NA,1.36566266473131
58800,59000,"Gen1Housemates",58800,59000,586,NA,0,NA,0.707406342492964,NA,1.36566266473131
60000,60100,"Gen1Housemates",60000,60100,600,NA,NA,NA,-0.60008066931389,NA,-0.312590764678253
60300,60400,"Gen1Housemates",60300,60400,603,0.5,0.5,NA,-3,NA,0.275772911889888
60500,60600,"Gen1Housemates",60500,60600,605,0.5,0.5,NA,1.02523306764375,NA,1.03350680387285
60700,60800,"Gen1Housemates",60700,60800,607,0.5,0.5,NA,0.667047683084082,NA,-0.106099842673803
60700,60900,"Gen1Housemates",60700,60900,607,0.5,0.5,NA,0.667047683084082,NA,-0.450820256671058
60800,60900,"Gen1Housemates",60800,60900,607,0.5,0.5,NA,-0.106099842673803,NA,-0.450820256671058
60800,61000,"Gen1Housemates",60800,61000,607,0.5,0.5,NA,-0.106099842673803,NA,1.03350680387285
60900,61000,"Gen1Housemates",60900,61000,607,0.5,0.5,NA,-0.450820256671058,NA,1.03350680387285
60700,61000,"Gen1Housemates",60700,61000,607,0.5,0.5,NA,0.667047683084082,NA,1.03350680387285
61100,61200,"Gen1Housemates",61100,61200,611,NA,NA,NA,-0.0428135615335787,NA,NA
61500,61600,"Gen1Housemates",61500,61600,615,NA,NA,NA,-1.9276457467744,NA,-2.71124231644273
62300,62400,"Gen1Housemates",62300,62400,623,NA,NA,NA,-1.54814961288141,NA,0.0911142216221265
62900,63000,"Gen1Housemates",62900,63000,629,NA,NA,NA,0.991752640265219,NA,1.03350680387285
63100,63200,"Gen1Housemates",63100,63200,631,NA,0,NA,-0.362574871629093,NA,-0.0301650773094408
63300,63400,"Gen1Housemates",63300,63400,633,NA,0,NA,-1.49752927631162,NA,-1.87222014051481
63800,63900,"Gen1Housemates",63800,63900,638,NA,NA,NA,-1.9331414524225,NA,-0.84515171772324
64200,64300,"Gen1Housemates",64200,64300,642,NA,NA,NA,0.029859416327474,NA,-0.0606946270186281
64400,64500,"Gen1Housemates",64400,64500,644,NA,NA,NA,0.196803238227203,NA,1.36158878068457
64700,64800,"Gen1Housemates",64700,64800,647,NA,NA,NA,0.0157046699809,NA,-0.0606946270186281
64900,65000,"Gen1Housemates",64900,65000,649,0.5,0.5,NA,-0.146282180901636,NA,1.48781945826253
65100,65200,"Gen1Housemates",65100,65200,651,NA,NA,NA,0.788573627171648,NA,2.24681172604851
65800,65900,"Gen1Housemates",65800,65900,658,0.5,0.5,NA,1.2134027469505,NA,1.35346271955953
65800,66000,"Gen1Housemates",65800,66000,658,0.5,0.5,NA,1.2134027469505,NA,0.600348276462599
65900,66000,"Gen1Housemates",65900,66000,658,0.5,0.5,NA,1.35346271955953,NA,0.600348276462599
65800,66100,"Gen1Housemates",65800,66100,658,0.5,0.5,NA,1.2134027469505,NA,0.639069496170361
66000,66100,"Gen1Housemates",66000,66100,658,0.5,0.5,NA,0.600348276462599,NA,0.639069496170361
65900,66100,"Gen1Housemates",65900,66100,658,0.5,0.5,NA,1.35346271955953,NA,0.639069496170361
65800,66200,"Gen1Housemates",65800,66200,658,0.5,0.5,NA,1.2134027469505,NA,1.39966014035038
66100,66200,"Gen1Housemates",66100,66200,658,0.5,0.5,NA,0.639069496170361,NA,1.39966014035038
66000,66200,"Gen1Housemates",66000,66200,658,0.5,0.5,NA,0.600348276462599,NA,1.39966014035038
65900,66200,"Gen1Housemates",65900,66200,658,0.5,0.5,NA,1.35346271955953,NA,1.39966014035038
66400,66500,"Gen1Housemates",66400,66500,664,0.5,0.5,NA,1.6600204551672,NA,-0.037654501763148
66600,66700,"Gen1Housemates",66600,66700,666,0.5,0.5,NA,-2.24066378952485,NA,-0.218932210524544
67100,67200,"Gen1Housemates",67100,67200,671,0.5,0.5,NA,-1.23681399314553,NA,-0.84515171772324
67300,67400,"Gen1Housemates",67300,67400,673,0.5,0.5,NA,1.62739642677072,NA,-0.281714007398068
67300,67500,"Gen1Housemates",67300,67500,673,0.5,0.5,NA,1.62739642677072,NA,0.713860118969872
67400,67500,"Gen1Housemates",67400,67500,673,0.5,0.5,NA,-0.281714007398068,NA,0.713860118969872
67300,67600,"Gen1Housemates",67300,67600,673,0.5,0.5,NA,1.62739642677072,NA,0.407287296674152
67400,67600,"Gen1Housemates",67400,67600,673,0.5,0.5,NA,-0.281714007398068,NA,0.407287296674152
67500,67600,"Gen1Housemates",67500,67600,673,0.5,0.5,NA,0.713860118969872,NA,0.407287296674152
67900,68000,"Gen1Housemates",67900,68000,679,0.5,0.5,NA,2.23000225567379,NA,0.600348276462599
67900,68100,"Gen1Housemates",67900,68100,679,0.5,0.5,NA,2.23000225567379,NA,0.991752640265219
68000,68100,"Gen1Housemates",68000,68100,679,0.5,0.5,NA,0.600348276462599,NA,0.991752640265219
67900,68200,"Gen1Housemates",67900,68200,679,0.5,0.5,NA,2.23000225567379,NA,1.39966014035038
68000,68200,"Gen1Housemates",68000,68200,679,0.5,0.5,NA,0.600348276462599,NA,1.39966014035038
68100,68200,"Gen1Housemates",68100,68200,679,0.5,0.5,NA,0.991752640265219,NA,1.39966014035038
68400,68500,"Gen1Housemates",68400,68500,684,0.5,0.5,NA,0.660381372696829,NA,-0.281714007398068
68400,68600,"Gen1Housemates",68400,68600,684,0.5,0.5,NA,0.660381372696829,NA,0.713860118969872
68500,68600,"Gen1Housemates",68500,68600,684,0.5,0.5,NA,-0.281714007398068,NA,0.713860118969872
68800,68900,"Gen1Housemates",68800,68900,688,0.5,0.5,NA,-0.655040945683979,NA,-0.0606946270186281
69100,69200,"Gen1Housemates",69100,69200,691,NA,0,NA,NA,NA,0.372309597333201
69300,69400,"Gen1Housemates",69300,69400,693,NA,0,NA,-0.0193673533913682,NA,0.247124216894398
69500,69600,"Gen1Housemates",69500,69600,695,0.5,0.5,NA,0.0436966874417389,NA,-0.444745111774424
69900,70000,"Gen1Housemates",69900,70000,699,0.5,0.5,NA,0.595318358842389,NA,0.673385978349397
70100,70200,"Gen1Housemates",70100,70200,701,0.5,0.5,NA,-0.951310384092994,NA,-0.944722382490382
70800,70900,"Gen1Housemates",70800,70900,708,0.5,0.5,NA,-0.459323902242004,NA,-0.285776335868968
71000,71100,"Gen1Housemates",71000,71100,710,0.5,0.5,NA,-0.0193673533913682,NA,1.03211575737386
71300,71400,"Gen1Housemates",71300,71400,713,0.5,0.5,NA,-0.655040945683979,NA,-0.975141252857377
71500,71600,"Gen1Housemates",71500,71600,715,0.5,0.5,NA,1.35346271955953,NA,0.0436966874417389
71500,71700,"Gen1Housemates",71500,71700,715,0.5,0.5,NA,1.35346271955953,NA,1.33660601631762
71600,71700,"Gen1Housemates",71600,71700,715,0.5,0.5,NA,0.0436966874417389,NA,1.33660601631762
71900,72000,"Gen1Housemates",71900,72000,719,0.5,0.5,NA,-0.705782389866818,NA,-1.16865347898842
71900,72100,"Gen1Housemates",71900,72100,719,0.5,0.5,NA,-0.705782389866818,NA,-0.655040945683979
72000,72100,"Gen1Housemates",72000,72100,719,0.5,0.5,NA,-1.16865347898842,NA,-0.655040945683979
72200,72300,"Gen1Housemates",72200,72300,722,0.25,0.25,NA,1.01025520132181,NA,-0.814116840951531
72400,72500,"Gen1Housemates",72400,72500,724,0.5,0.5,NA,1.10832332436954,NA,-0.531631675725619
72600,72700,"Gen1Housemates",72600,72700,726,0.5,0.5,NA,-0.087523672390585,NA,0.407287296674152
73100,73200,"Gen1Housemates",73100,73200,731,0.5,0.5,NA,-0.142063264680562,NA,0.0157046699809
73100,73300,"Gen1Housemates",73100,73300,731,0.5,0.5,NA,-0.142063264680562,NA,1.05720995934465
73200,73300,"Gen1Housemates",73200,73300,731,0.5,0.5,NA,0.0157046699809,NA,1.05720995934465
73500,73600,"Gen1Housemates",73500,73600,735,0.5,0.5,NA,0.673385978349397,NA,-0.655040945683979
73500,73700,"Gen1Housemates",73500,73700,735,NA,0,NA,0.673385978349397,NA,-0.220258727051746
73600,73700,"Gen1Housemates",73600,73700,735,NA,0,NA,-0.655040945683979,NA,-0.220258727051746
73800,73900,"Gen1Housemates",73800,73900,738,NA,0,NA,-0.146282180901636,NA,0.231813360943174
74200,74300,"Gen1Housemates",74200,74300,742,0.5,0.5,NA,0.874536244042733,NA,0.9535723360308
74600,74700,"Gen1Housemates",74600,74700,746,0.5,0.5,NA,-0.0301650773094408,NA,1.03350680387285
74800,74900,"Gen1Housemates",74800,74900,748,0.5,0.5,NA,1.6600204551672,NA,1.89113575276603
75000,75100,"Gen1Housemates",75000,75100,750,0.5,0.5,NA,0.0366526545177535,NA,-0.84515171772324
75300,75400,"Gen1Housemates",75300,75400,753,0.5,0.5,NA,-0.0193673533913682,NA,-0.532041964123892
75500,75600,"Gen1Housemates",75500,75600,755,0.5,0.5,NA,-0.087523672390585,NA,-0.444745111774424
75800,75900,"Gen1Housemates",75800,75900,758,0.5,0.5,NA,0.667178000564948,NA,1.48781945826253
75800,76000,"Gen1Housemates",75800,76000,758,0.5,0.5,NA,0.667178000564948,NA,NA
75900,76000,"Gen1Housemates",75900,76000,758,0.5,0.5,NA,1.48781945826253,NA,NA
76200,76300,"Gen1Housemates",76200,76300,762,0.25,0.25,NA,-1.27419540580109,NA,0.0366526545177535
76200,76400,"Gen1Housemates",76200,76400,762,0.25,0.25,NA,-1.27419540580109,NA,-1.33994130769543
76300,76400,"Gen1Housemates",76300,76400,762,0.5,0.5,NA,0.0366526545177535,NA,-1.33994130769543
76200,76500,"Gen1Housemates",76200,76500,762,0.25,0.25,NA,-1.27419540580109,NA,-1.15826147132259
76300,76500,"Gen1Housemates",76300,76500,762,0.5,0.5,NA,0.0366526545177535,NA,-1.15826147132259
76400,76500,"Gen1Housemates",76400,76500,762,0.5,0.5,NA,-1.33994130769543,NA,-1.15826147132259
76900,77000,"Gen1Housemates",76900,77000,769,0.5,0.5,NA,0.0157046699809,NA,-0.814116840951531
77200,77300,"Gen1Housemates",77200,77300,772,0.5,0.5,NA,0.982719724054794,NA,NA
77400,77500,"Gen1Housemates",77400,77500,774,0.5,0.5,NA,-1.27364873545096,NA,-0.85870163275447
77600,77700,"Gen1Housemates",77600,77700,776,0.5,0.5,NA,-0.615249359179675,NA,1.31011930218104
77600,77800,"Gen1Housemates",77600,77800,776,0.5,0.5,NA,-0.615249359179675,NA,0.49462114716681
77700,77800,"Gen1Housemates",77700,77800,776,0.5,0.5,NA,1.31011930218104,NA,0.49462114716681
78000,78100,"Gen1Housemates",78000,78100,780,NA,NA,NA,0.0157046699809,NA,NA
78300,78400,"Gen1Housemates",78300,78400,783,0.5,0.5,NA,0.707406342492964,NA,0.0941775430748039
78500,78600,"Gen1Housemates",78500,78600,785,NA,NA,NA,-0.114590632907477,NA,0.667047683084082
78500,78700,"Gen1Housemates",78500,78700,785,NA,NA,NA,-0.114590632907477,NA,-0.087523672390585
78600,78700,"Gen1Housemates",78600,78700,785,NA,NA,NA,0.667047683084082,NA,-0.087523672390585
79400,79500,"Gen1Housemates",79400,79500,794,NA,NA,NA,1.03211575737386,NA,0.402487170295999
79600,79700,"Gen1Housemates",79600,79700,796,0.5,0.5,NA,-0.951310384092994,NA,0.991752640265219
79800,79900,"Gen1Housemates",79800,79900,798,0.5,0.5,NA,-0.087523672390585,NA,1.03350680387285
80100,80200,"Gen1Housemates",80100,80200,801,0.5,0.5,NA,0.247124216894398,NA,0.673385978349397
80300,80400,"Gen1Housemates",80300,80400,803,0.5,0.5,NA,1.39966014035038,NA,1.85955779676035
80600,80700,"Gen1Housemates",80600,80700,806,0.5,0.5,NA,0.0366526545177535,NA,1.33660601631762
80600,80800,"Gen1Housemates",80600,80800,806,0.5,0.5,NA,0.0366526545177535,NA,0.304025236457991
80700,80800,"Gen1Housemates",80700,80800,806,0.5,0.5,NA,1.33660601631762,NA,0.304025236457991
80900,81000,"Gen1Housemates",80900,81000,809,0.5,0.5,NA,-1.45261607546507,NA,-1.16577202137841
81100,81200,"Gen1Housemates",81100,81200,811,0.5,0.5,NA,-0.397809342582842,NA,0.728827190476543
81800,81900,"Gen1Housemates",81800,81900,818,0.5,0.5,NA,-1.15866277340386,NA,-1.87354731697718
82000,82100,"Gen1Housemates",82000,82100,820,0.5,0.5,NA,-1.54814961288141,NA,0.231813360943174
82300,82400,"Gen1Housemates",82300,82400,823,NA,NA,NA,-0.285776335868968,NA,0.667178000564948
82500,82600,"Gen1Housemates",82500,82600,825,0.5,0.5,NA,-0.480929767588327,NA,0.338043021338865
82800,82900,"Gen1Housemates",82800,82900,828,0.5,0.5,NA,1.36566266473131,NA,0.282309650162959
83200,83300,"Gen1Housemates",83200,83300,832,0.5,0.5,NA,0.402487170295999,NA,0.49462114716681
83200,83400,"Gen1Housemates",83200,83400,832,0.5,0.5,NA,0.402487170295999,NA,-1.16577202137841
83300,83400,"Gen1Housemates",83300,83400,832,0.5,0.5,NA,0.49462114716681,NA,-1.16577202137841
84300,84400,"Gen1Housemates",84300,84400,843,0.5,0.5,NA,-1.54071000951248,NA,0.0911142216221265
84800,84900,"Gen1Housemates",84800,84900,848,0.5,0.5,NA,1.02217378161421,NA,-0.789157345095425
84800,85000,"Gen1Housemates",84800,85000,848,0.5,0.5,NA,1.02217378161421,NA,-0.60008066931389
84900,85000,"Gen1Housemates",84900,85000,848,0.5,0.5,NA,-0.789157345095425,NA,-0.60008066931389
85300,85400,"Gen1Housemates",85300,85400,853,NA,NA,NA,-1.39219742634227,NA,-0.312590764678253
85500,85600,"Gen1Housemates",85500,85600,855,0.5,0.5,NA,-0.0428135615335787,NA,0.728827190476543
85500,85700,"Gen1Housemates",85500,85700,855,0.5,0.5,NA,-0.0428135615335787,NA,-0.450820256671058
85600,85700,"Gen1Housemates",85600,85700,855,0.5,0.5,NA,0.728827190476543,NA,-0.450820256671058
85500,85800,"Gen1Housemates",85500,85800,855,0.5,0.5,NA,-0.0428135615335787,NA,0.323355857737168
85600,85800,"Gen1Housemates",85600,85800,855,0.5,0.5,NA,0.728827190476543,NA,0.323355857737168
85700,85800,"Gen1Housemates",85700,85800,855,0.5,0.5,NA,-0.450820256671058,NA,0.323355857737168
85900,86000,"Gen1Housemates",85900,86000,859,0.5,0.5,NA,0.702642734063153,NA,-0.60008066931389
85900,86100,"Gen1Housemates",85900,86100,859,0.5,0.5,NA,0.702642734063153,NA,-0.655040945683979
86000,86100,"Gen1Housemates",86000,86100,859,0.5,0.5,NA,-0.60008066931389,NA,-0.655040945683979
86300,86400,"Gen1Housemates",86300,86400,863,0.5,0.5,NA,0.660381372696829,NA,-0.281714007398068
87000,87100,"Gen1Housemates",87000,87100,870,0.5,0.5,NA,0.402487170295999,NA,0.200668667161973
87200,87300,"Gen1Housemates",87200,87300,872,0.5,0.5,NA,0.338043021338865,NA,0.0366526545177535
87200,87400,"Gen1Housemates",87200,87400,872,0.5,0.5,NA,0.338043021338865,NA,-0.843004624399492
87300,87400,"Gen1Housemates",87300,87400,872,0.5,0.5,NA,0.0366526545177535,NA,-0.843004624399492
87500,87600,"Gen1Housemates",87500,87600,875,0.5,0.5,NA,0.958823356741604,NA,-0.0428135615335787
87500,87700,"Gen1Housemates",87500,87700,875,0.5,0.5,NA,0.958823356741604,NA,-0.220258727051746
87600,87700,"Gen1Housemates",87600,87700,875,0.5,0.5,NA,-0.0428135615335787,NA,-0.220258727051746
87600,87800,"Gen1Housemates",87600,87800,875,0.5,0.5,NA,-0.0428135615335787,NA,-0.379334239984287
87500,87800,"Gen1Housemates",87500,87800,875,0.5,0.5,NA,0.958823356741604,NA,-0.379334239984287
87700,87800,"Gen1Housemates",87700,87800,875,0.5,0.5,NA,-0.220258727051746,NA,-0.379334239984287
88100,88200,"Gen1Housemates",88100,88200,881,0.5,0.5,NA,0.338043021338865,NA,0.713860118969872
88100,88300,"Gen1Housemates",88100,88300,881,0.5,0.5,NA,0.338043021338865,NA,-0.0606946270186281
88200,88300,"Gen1Housemates",88200,88300,881,0.5,0.5,NA,0.713860118969872,NA,-0.0606946270186281
88600,88700,"Gen1Housemates",88600,88700,886,0.5,0.5,NA,0.728827190476543,NA,-0.409661211202433
88800,88900,"Gen1Housemates",88800,88900,888,NA,0,NA,0.535669741134968,NA,1.02217378161421
89000,89100,"Gen1Housemates",89000,89100,890,0.5,0.5,NA,1.01025520132181,NA,-0.306633681377065
89000,89200,"Gen1Housemates",89000,89200,890,0.5,0.5,NA,1.01025520132181,NA,-0.450820256671058
89100,89200,"Gen1Housemates",89100,89200,890,0.5,0.5,NA,-0.306633681377065,NA,-0.450820256671058
89600,89700,"Gen1Housemates",89600,89700,896,0.5,0.5,NA,-0.0301650773094408,NA,-0.312590764678253
89600,89800,"Gen1Housemates",89600,89800,896,0.5,0.5,NA,-0.0301650773094408,NA,-0.037654501763148
89700,89800,"Gen1Housemates",89700,89800,896,0.5,0.5,NA,-0.312590764678253,NA,-0.037654501763148
89900,90000,"Gen1Housemates",89900,90000,899,0.5,0.5,NA,-0.142063264680562,NA,1.00236608045083
89900,90100,"Gen1Housemates",89900,90100,899,0.5,0.5,NA,-0.142063264680562,NA,1.09145682724876
90000,90100,"Gen1Housemates",90000,90100,899,0.5,0.5,NA,1.00236608045083,NA,1.09145682724876
90700,90800,"Gen1Housemates",90700,90800,907,0.5,0.5,NA,0.0436966874417389,NA,0.673385978349397
90700,90900,"Gen1Housemates",90700,90900,907,0.5,0.5,NA,0.0436966874417389,NA,-0.444745111774424
90800,90900,"Gen1Housemates",90800,90900,907,0.5,0.5,NA,0.673385978349397,NA,-0.444745111774424
91200,91300,"Gen1Housemates",91200,91300,912,0.5,0.5,NA,-0.13169163695604,NA,1.65972631107154
91400,91500,"Gen1Housemates",91400,91500,914,0.5,0.5,NA,1.36566266473131,NA,1.09145682724876
91700,91800,"Gen1Housemates",91700,91800,917,0.5,0.5,NA,1.01025520132181,NA,0.372309597333201
91900,92000,"Gen1Housemates",91900,92000,919,0.5,0.5,NA,-0.951310384092994,NA,-0.220258727051746
91900,92100,"Gen1Housemates",91900,92100,919,0.5,0.5,NA,-0.951310384092994,NA,0.7203970502735
92000,92100,"Gen1Housemates",92000,92100,919,0.5,0.5,NA,-0.220258727051746,NA,0.7203970502735
92200,92300,"Gen1Housemates",92200,92300,922,0.5,0.5,NA,1.94973477812869,NA,-0.087523672390585
92500,92600,"Gen1Housemates",92500,92600,925,0.5,0.5,NA,-0.142063264680562,NA,-0.812547961810205
93100,93200,"Gen1Housemates",93100,93200,931,NA,0,NA,2.13980213458437,NA,-0.0428135615335787
93500,93600,"Gen1Housemates",93500,93600,935,0.5,0.5,NA,-0.13169163695604,NA,-0.789157345095425
93500,93700,"Gen1Housemates",93500,93700,935,0.5,0.5,NA,-0.13169163695604,NA,-1.55518065506136
93600,93700,"Gen1Housemates",93600,93700,935,0.5,0.5,NA,-0.789157345095425,NA,-1.55518065506136
93500,93800,"Gen1Housemates",93500,93800,935,0.5,0.5,NA,-0.13169163695604,NA,-0.531631675725619
93700,93800,"Gen1Housemates",93700,93800,935,0.5,0.5,NA,-1.55518065506136,NA,-0.531631675725619
93600,93800,"Gen1Housemates",93600,93800,935,0.5,0.5,NA,-0.789157345095425,NA,-0.531631675725619
94500,94600,"Gen1Housemates",94500,94600,945,0.5,0.5,NA,-0.362574871629093,NA,-0.220258727051746
94700,94800,"Gen1Housemates",94700,94800,947,0.5,0.5,NA,-0.142063264680562,NA,-0.60008066931389
94900,95000,"Gen1Housemates",94900,95000,949,0.5,0.5,NA,-0.312590764678253,NA,-0.444745111774424
95100,95200,"Gen1Housemates",95100,95200,951,0.5,0.5,NA,-0.531631675725619,NA,-0.444745111774424
95500,95600,"Gen1Housemates",95500,95600,955,0.5,0.5,NA,0.874536244042733,NA,1.02523306764375
95900,96000,"Gen1Housemates",95900,96000,959,0.5,0.5,NA,1.62739642677072,NA,0.702642734063153
95900,96100,"Gen1Housemates",95900,96100,959,0.5,0.5,NA,1.62739642677072,NA,0.402487170295999
96000,96100,"Gen1Housemates",96000,96100,959,0.5,0.5,NA,0.702642734063153,NA,0.402487170295999
96200,96300,"Gen1Housemates",96200,96300,962,0.5,0.5,NA,-1.16865347898842,NA,1.05720995934465
96200,96400,"Gen1Housemates",96200,96400,962,0.5,0.5,NA,-1.16865347898842,NA,0.64570497467913
96300,96400,"Gen1Housemates",96300,96400,962,0.5,0.5,NA,1.05720995934465,NA,0.64570497467913
96500,96600,"Gen1Housemates",96500,96600,965,0.5,0.5,NA,-0.480929767588327,NA,-0.450820256671058
96500,96700,"Gen1Housemates",96500,96700,965,0.5,0.5,NA,-0.480929767588327,NA,-1.33994130769543
96600,96700,"Gen1Housemates",96600,96700,965,0.5,0.5,NA,-0.450820256671058,NA,-1.33994130769543
96900,97000,"Gen1Housemates",96900,97000,969,0.5,0.5,NA,0.667178000564948,NA,0.660381372696829
96900,97100,"Gen1Housemates",96900,97100,969,0.5,0.5,NA,0.667178000564948,NA,1.72895924901178
97000,97100,"Gen1Housemates",97000,97100,969,0.5,0.5,NA,0.660381372696829,NA,1.72895924901178
96900,97200,"Gen1Housemates",96900,97200,969,0.5,0.5,NA,0.667178000564948,NA,0.707406342492964
97000,97200,"Gen1Housemates",97000,97200,969,0.5,0.5,NA,0.660381372696829,NA,0.707406342492964
