"","Subject2Tag","Subject1Tag","R","CRace1","CGender1","HtSt1","AgeHt1","CRace2","CGender2","HtSt2","AgeHt2"
"16247",582003,582004,0.5,1,1,NA,14,1,1,1.1957459322,19
"16248",582101,582102,0.25,1,2,NA,16,1,2,-0.509611507,19
"16249",582201,582202,0.5,1,2,NA,4,1,2,NA,6
"16250",583301,583302,0.5,1,1,-0.111187349,19,1,2,NA,8
"16251",583301,583303,0.5,1,1,NA,5,1,2,NA,8
"16252",583302,583303,0.5,1,1,NA,5,1,1,-0.111187349,19
"16253",583401,583402,0.5,1,1,NA,18,1,1,-0.111187349,19
"16254",583401,583403,0.5,1,2,NA,16,1,1,-0.111187349,19
"16255",583402,583403,0.5,1,2,NA,16,1,1,NA,18
"16256",583601,583602,0.5,1,1,NA,16,1,1,-1.74485395,19
"16257",583601,583603,0.5,1,2,-0.509611507,19,1,1,-1.74485395,19
"16258",583601,583604,0.5,1,1,-1.41812063,19,1,1,-1.74485395,19
"16259",583602,583603,0.5,1,2,-0.509611507,19,1,1,NA,16
"16260",583602,583604,0.5,1,1,-1.41812063,19,1,1,NA,16
"16261",583603,583604,0.5,1,1,-1.41812063,19,1,2,-0.509611507,19
"16262",583901,583902,0.5,1,1,0.2155459714,19,1,2,-0.173544831,19
"16263",584001,584002,0.5,1,2,-1.181744858,19,1,1,NA,11
"16264",584001,584003,0.25,1,2,-0.845678183,19,1,1,NA,11
"16265",584001,584005,0.25,1,2,-0.509611507,19,1,1,NA,11
"16266",584001,584004,0.5,1,1,-2.07158727,19,1,1,NA,11
"16267",584001,584006,0.25,1,1,NA,15,1,1,NA,11
"16268",584002,584004,0.375,1,1,-2.07158727,19,1,2,-1.181744858,19
"16269",584002,584005,0.25,1,2,-0.509611507,19,1,2,-1.181744858,19
"16270",584002,584003,0.25,1,2,-0.845678183,19,1,2,-1.181744858,19
"16271",584002,584006,0.25,1,1,NA,15,1,2,-1.181744858,19
"16272",584003,584004,0.5,1,1,-2.07158727,19,1,2,-0.845678183,19
"16273",584003,584006,0.25,1,1,NA,15,1,2,-0.845678183,19
"16274",584003,584005,0.25,1,2,-0.509611507,19,1,2,-0.845678183,19
"16275",584004,584005,0.25,1,2,-0.509611507,19,1,1,-2.07158727,19
"16276",584004,584006,0.25,1,1,NA,15,1,1,-2.07158727,19
"16277",584005,584006,0.5,1,1,NA,15,1,2,-0.509611507,19
"16278",584101,584102,0.25,1,1,0.5422792916,19,1,1,1.5224792524,19
"16279",584401,584402,0.5,1,2,0.49858852,19,1,1,NA,19
"16280",584401,584403,0.25,1,2,NA,18,1,1,NA,19
"16281",584402,584403,0.25,1,2,NA,18,1,2,0.49858852,19
"16282",584901,584902,0.25,1,2,0.8346551956,19,1,1,0.5422792916,19
"16283",585201,585202,0.5,1,1,-1.09138731,19,1,1,-0.764653989,19
"16284",585201,585203,0.5,1,2,-0.845678183,19,1,1,-0.764653989,19
"16285",585201,585204,0.25,1,1,NA,15,1,1,-0.764653989,19
"16286",585202,585203,0.5,1,2,-0.845678183,19,1,1,-1.09138731,19
"16287",585202,585204,0.25,1,1,NA,15,1,1,-1.09138731,19
"16288",585203,585204,0.25,1,1,NA,15,1,2,-0.845678183,19
"16289",585301,585302,0.5,1,1,NA,17,1,2,2.1789218981,19
"16290",585501,585502,0.5,1,1,0.5422792916,19,1,1,0.2155459714,19
"16291",585501,585503,0.25,1,2,-1.181744858,19,1,1,0.2155459714,19
"16292",585502,585503,0.25,1,2,-1.181744858,19,1,1,0.5422792916,19
"16293",585801,585802,0.5,3,1,NA,7,3,2,NA,10
"16294",585801,585803,0.5,3,2,NA,1,3,2,NA,10
"16295",585802,585803,0.5,3,2,NA,1,3,1,NA,7
"16296",586101,586102,0.5,1,2,0.49858852,19,1,2,-0.845678183,19
"16297",586101,586103,0.5,1,1,-0.111187349,19,1,2,-0.845678183,19
"16298",586102,586103,0.5,1,1,-0.111187349,19,1,2,0.49858852,19
"16299",586201,586202,0.5,1,1,0.2155459714,19,1,1,-0.111187349,19
"16300",586201,586203,0.25,1,2,NA,15,1,1,-0.111187349,19
"16301",586202,586203,0.25,1,2,NA,15,1,1,0.2155459714,19
"16302",586801,586802,0.5,1,2,-0.173544831,19,1,1,-0.437920669,19
"16303",586801,586803,0.5,1,1,NA,1,1,1,-0.437920669,19
"16304",586801,586804,0.5,1,2,NA,NA,1,1,-0.437920669,19
"16305",586802,586803,0.5,1,1,NA,1,1,2,-0.173544831,19
"16306",586802,586804,0.5,1,2,NA,NA,1,2,-0.173544831,19
"16307",586803,586804,0.5,1,2,NA,NA,1,1,NA,1
"16308",587001,587002,0.5,1,1,0.5422792916,19,1,1,-0.437920669,19
"16309",587001,587003,0.5,1,1,NA,17,1,1,-0.437920669,19
"16310",587002,587003,0.5,1,1,NA,17,1,1,0.5422792916,19
"16311",587301,587302,0.5,1,2,-0.173544831,19,1,2,-1.181744858,19
"16312",587301,587303,0.5,1,1,-0.764653989,19,1,2,-1.181744858,19
"16313",587302,587303,0.5,1,1,-0.764653989,19,1,2,-0.173544831,19
"16314",587401,587402,0.5,1,1,NA,9,1,1,NA,NA
"16315",587801,587802,0.5,1,1,NA,10,1,1,NA,15
"16316",587801,587803,0.5,1,1,NA,4,1,1,NA,15
"16317",587802,587803,0.5,1,1,NA,4,1,1,NA,10
"16318",588301,588302,0.5,1,1,-1.09138731,19,1,2,0.49858852,19
"16319",588701,588702,0.5,2,1,-0.764653989,19,2,1,0.5422792916,19
"16320",588801,588802,0.25,2,1,1.5224792524,19,2,2,-0.173544831,19
"16321",588801,588803,0.25,2,1,NA,2,2,2,-0.173544831,19
"16322",588801,588804,0.25,2,1,NA,15,2,2,-0.173544831,19
"16323",588802,588803,0.25,2,1,NA,2,2,1,1.5224792524,19
"16324",588802,588804,0.25,2,1,NA,15,2,1,1.5224792524,19
"16325",588803,588804,0.25,2,1,NA,15,2,1,NA,2
"16326",588901,588902,0.25,2,2,1.5067885468,19,2,1,1.8492125727,19
"16327",588901,588903,0.25,2,2,NA,18,2,1,1.8492125727,19
"16328",588901,588904,0.25,2,2,NA,9,2,1,1.8492125727,19
"16329",588902,588903,0.25,2,2,NA,18,2,2,1.5067885468,19
"16330",588902,588904,0.5,2,2,NA,9,2,2,1.5067885468,19
"16331",588903,588904,0.25,2,2,NA,9,2,2,NA,18
"16332",589201,589202,0.5,3,1,NA,4,3,2,NA,7
"16333",589501,589502,0.5,2,2,NA,NA,2,1,-0.437920669,19
"16334",589701,589702,0.5,2,2,0.49858852,19,2,1,0.2155459714,19
"16335",589701,589703,0.25,2,2,NA,14,2,1,0.2155459714,19
"16336",589702,589703,0.25,2,2,NA,14,2,2,0.49858852,19
"16337",589901,589902,0.25,2,1,NA,NA,2,2,-0.509611507,19
"16338",590601,590602,0.25,2,1,-0.437920669,19,2,1,0.8690126119,19
"16339",590601,590603,0.25,2,1,0.5422792916,19,2,1,0.8690126119,19
"16340",590602,590603,0.25,2,1,0.5422792916,19,2,1,-0.437920669,19
"16341",590901,590902,0.25,2,2,0.1625218443,19,2,1,1.8492125727,19
"16342",590901,590903,0.25,2,2,0.8346551956,19,2,1,1.8492125727,19
"16343",590901,590904,0.25,2,1,NA,18,2,1,1.8492125727,19
"16344",590902,590903,0.5,2,2,0.8346551956,19,2,2,0.1625218443,19
"16345",590902,590904,0.25,2,1,NA,18,2,2,0.1625218443,19
"16346",590903,590904,0.25,2,1,NA,18,2,2,0.8346551956,19
"16347",591301,591302,0.5,2,1,1.8492125727,19,2,2,0.8346551956,19
"16348",591301,591303,0.5,2,2,-0.509611507,19,2,2,0.8346551956,19
"16349",591302,591303,0.5,2,2,-0.509611507,19,2,1,1.8492125727,19
"16350",591601,591602,0.25,2,1,NA,18,2,1,0.8690126119,19
"16351",591601,591603,0.25,2,1,NA,15,2,1,0.8690126119,19
"16352",591602,591603,0.5,2,1,NA,15,2,1,NA,18
"16353",591901,591902,0.5,2,2,-1.517811534,19,2,1,-0.764653989,19
"16354",591901,591903,0.25,2,2,0.8346551956,19,2,1,-0.764653989,19
"16355",591901,591904,0.5,2,2,NA,18,2,1,-0.764653989,19
"16356",591902,591903,0.5,2,2,0.8346551956,19,2,2,-1.517811534,19
"16357",591902,591904,0.5,2,2,NA,18,2,2,-1.517811534,19
"16358",591903,591904,0.5,2,2,NA,18,2,2,0.8346551956,19
"16359",592301,592302,0.25,2,1,NA,17,2,2,1.1707218712,19
"16360",592601,592602,0.25,2,1,1.5224792524,19,2,2,-0.845678183,19
"16361",592601,592603,0.25,2,1,-0.764653989,19,2,2,-0.845678183,19
"16362",592601,592604,0.25,2,2,NA,18,2,2,-0.845678183,19
"16363",592602,592603,0.25,2,1,-0.764653989,19,2,1,1.5224792524,19
"16364",592602,592604,0.25,2,2,NA,18,2,1,1.5224792524,19
"16365",592603,592604,0.25,2,2,NA,18,2,1,-0.764653989,19
"16366",592701,592702,0.25,2,2,NA,16,2,1,1.1957459322,19
"16367",592701,592703,0.25,2,1,NA,15,2,1,1.1957459322,19
"16368",592701,592704,0.25,2,2,NA,NA,2,1,1.1957459322,19
"16369",592702,592703,0.5,2,1,NA,15,2,2,NA,16
"16370",592702,592704,0.5,2,2,NA,NA,2,2,NA,16
"16371",592703,592704,0.5,2,2,NA,NA,2,1,NA,15
"16372",593201,593202,NA,2,2,NA,NA,2,2,NA,NA
"16373",593201,593203,0.25,2,2,-0.845678183,19,2,2,NA,NA
"16374",593201,593205,0.25,2,2,0.1625218443,19,2,2,NA,NA
"16375",593201,593204,0.25,2,2,0.49858852,19,2,2,NA,NA
"16376",593201,593206,0.25,2,1,NA,16,2,2,NA,NA
"16377",593202,593204,0.25,2,2,0.49858852,19,2,2,NA,NA
"16378",593202,593205,0.375,2,2,0.1625218443,19,2,2,NA,NA
"16379",593202,593203,0.375,2,2,-0.845678183,19,2,2,NA,NA
"16380",593202,593206,0.25,2,1,NA,16,2,2,NA,NA
"16381",593203,593204,0.25,2,2,0.49858852,19,2,2,-0.845678183,19
"16382",593203,593206,0.25,2,1,NA,16,2,2,-0.845678183,19
"16383",593203,593205,0.25,2,2,0.1625218443,19,2,2,-0.845678183,19
"16384",593204,593205,0.5,2,2,0.1625218443,19,2,2,0.49858852,19
"16385",593204,593206,0.5,2,1,NA,16,2,2,0.49858852,19
"16386",593205,593206,0.5,2,1,NA,16,2,2,0.1625218443,19
"16387",594101,594102,0.5,2,2,0.8346551956,19,2,2,NA,NA
"16388",594101,594103,0.5,2,2,NA,18,2,2,NA,NA
"16389",594102,594103,0.5,2,2,NA,18,2,2,0.8346551956,19
"16390",594701,594702,0.5,1,1,0.2155459714,19,1,1,-1.09138731,19
"16391",594701,594703,0.25,1,2,-0.509611507,19,1,1,-1.09138731,19
"16392",594701,594704,0.25,1,1,NA,5,1,1,-1.09138731,19
"16393",594702,594703,0.25,1,2,-0.509611507,19,1,1,0.2155459714,19
"16394",594702,594704,0.25,1,1,NA,5,1,1,0.2155459714,19
"16395",594703,594704,0.5,1,1,NA,5,1,2,-0.509611507,19
"16396",594801,594802,0.5,1,2,NA,8,1,1,-0.111187349,19
"16397",595101,595102,0.5,2,1,0.8690126119,19,2,1,0.5422792916,19
"16398",595101,595103,0.5,2,1,NA,NA,2,1,0.5422792916,19
"16399",595101,595104,0.5,2,2,0.8346551956,19,2,1,0.5422792916,19
"16400",595101,595105,0.5,2,2,-0.173544831,19,2,1,0.5422792916,19
"16401",595102,595103,0.5,2,1,NA,NA,2,1,0.8690126119,19
"16402",595102,595104,0.5,2,2,0.8346551956,19,2,1,0.8690126119,19
"16403",595102,595105,0.5,2,2,-0.173544831,19,2,1,0.8690126119,19
"16404",595103,595104,0.5,2,2,0.8346551956,19,2,1,NA,NA
"16405",595103,595105,0.5,2,2,-0.173544831,19,2,1,NA,NA
"16406",595104,595105,0.5,2,2,-0.173544831,19,2,2,0.8346551956,19
"16407",595201,595202,0.25,2,2,0.1625218443,19,2,2,NA,9
"16408",595201,595203,0.25,2,2,-0.845678183,19,2,2,NA,9
"16409",595201,595204,0.25,2,2,0.49858852,19,2,2,NA,9
"16410",595202,595203,0.375,2,2,-0.845678183,19,2,2,0.1625218443,19
"16411",595202,595204,0.5,2,2,0.49858852,19,2,2,0.1625218443,19
"16412",595203,595204,0.5,2,2,0.49858852,19,2,2,-0.845678183,19
"16413",595601,595602,NA,2,2,NA,NA,2,1,NA,NA
"16414",595701,595702,0.25,2,1,NA,14,2,2,-1.181744858,19
"16415",596301,596302,0.25,1,2,NA,NA,1,1,NA,18
"16416",596501,596502,0.25,2,2,NA,11,2,1,-0.764653989,19
"16417",596501,596503,0.25,2,1,-1.09138731,19,2,1,-0.764653989,19
"16418",596501,596504,0.25,2,1,-0.111187349,19,2,1,-0.764653989,19
"16419",596501,596505,0.25,2,2,NA,NA,2,1,-0.764653989,19
"16420",596502,596503,0.25,2,1,-1.09138731,19,2,2,NA,11
"16421",596502,596504,0.25,2,1,-0.111187349,19,2,2,NA,11
"16422",596502,596505,0.25,2,2,NA,NA,2,2,NA,11
"16423",596503,596504,0.25,2,1,-0.111187349,19,2,1,-1.09138731,19
"16424",596503,596505,0.25,2,2,NA,NA,2,1,-1.09138731,19
"16425",596504,596505,0.25,2,2,NA,NA,2,1,-0.111187349,19
"16426",596901,596902,0.5,2,1,NA,NA,2,1,NA,NA
"16427",597301,597302,0.25,2,1,NA,3,2,1,NA,19
"16428",597301,597303,0.25,2,2,0.1625218443,19,2,1,NA,19
"16429",597301,597304,0.25,2,1,NA,17,2,1,NA,19
"16430",597301,597307,0.25,2,2,NA,NA,2,1,NA,19
"16431",597301,597305,0.25,2,1,NA,NA,2,1,NA,19
"16432",597301,597306,0.25,2,2,NA,NA,2,1,NA,19
"16433",597302,597303,0.25,2,2,0.1625218443,19,2,1,NA,3
"16434",597302,597304,0.25,2,1,NA,17,2,1,NA,3
"16435",597302,597305,0.25,2,1,NA,NA,2,1,NA,3
"16436",597302,597306,0.25,2,2,NA,NA,2,1,NA,3
"16437",597302,597307,0.25,2,2,NA,NA,2,1,NA,3
"16438",597303,597306,0.25,2,2,NA,NA,2,2,0.1625218443,19
"16439",597303,597304,0.25,2,1,NA,17,2,2,0.1625218443,19
"16440",597303,597305,0.25,2,1,NA,NA,2,2,0.1625218443,19
"16441",597303,597307,0.25,2,2,NA,NA,2,2,0.1625218443,19
"16442",597304,597305,0.25,2,1,NA,NA,2,1,NA,17
"16443",597304,597306,0.25,2,2,NA,NA,2,1,NA,17
"16444",597304,597307,0.25,2,2,NA,NA,2,1,NA,17
"16445",597305,597306,0.5,2,2,NA,NA,2,1,NA,NA
"16446",597305,597307,0.25,2,2,NA,NA,2,1,NA,NA
"16447",597306,597307,0.25,2,2,NA,NA,2,2,NA,NA
"16448",597601,597602,0.25,2,1,0.5422792916,19,2,2,0.49858852,19
"16449",597601,597603,0.25,2,1,NA,NA,2,2,0.49858852,19
"16450",597602,597603,0.25,2,1,NA,NA,2,1,0.5422792916,19
"16451",597801,597802,0.25,2,2,NA,17,2,2,-0.845678183,19
"16452",597801,597803,0.25,2,2,0.8346551956,19,2,2,-0.845678183,19
"16453",597801,597804,0.25,2,2,NA,NA,2,2,-0.845678183,19
"16454",597802,597803,0.25,2,2,0.8346551956,19,2,2,NA,17
"16455",597802,597804,NA,2,2,NA,NA,2,2,NA,17
"16456",597803,597804,0.25,2,2,NA,NA,2,2,0.8346551956,19
"16457",598001,598002,0.25,2,2,-1.517811534,19,2,1,0.5422792916,19
"16458",598501,598502,0.5,2,1,NA,16,2,2,NA,18
"16459",598601,598602,0.5,2,1,-0.764653989,19,2,2,0.8346551956,19
"16460",599101,599102,0.25,2,2,NA,NA,2,1,NA,NA
"16461",599801,599802,0.25,2,2,NA,17,2,2,-0.173544831,19
"16462",599801,599803,0.25,2,2,NA,15,2,2,-0.173544831,19
"16463",599801,599804,0.25,2,1,NA,14,2,2,-0.173544831,19
"16464",599802,599803,0.5,2,2,NA,15,2,2,NA,17
"16465",599802,599804,0.25,2,1,NA,14,2,2,NA,17
"16466",599803,599804,0.25,2,1,NA,14,2,2,NA,15
"16467",599901,599902,0.25,2,2,0.49858852,19,2,1,-0.437920669,19
"16468",600201,600202,0.25,2,2,-2.862078236,19,2,2,-0.509611507,19
"16469",600201,600203,0.25,2,2,NA,17,2,2,-0.509611507,19
"16470",600202,600203,0.5,2,2,NA,17,2,2,-2.862078236,19
"16471",600301,600302,0.25,2,2,-1.853878209,19,2,1,-1.41812063,19
"16472",600401,600402,0.25,2,2,0.8346551956,19,2,1,0.8690126119,19
"16473",600501,600502,0.25,2,2,0.49858852,19,2,1,1.5224792524,19
"16474",600501,600503,0.25,2,2,0.49858852,19,2,1,1.5224792524,19
"16475",600502,600503,0.5,2,2,0.49858852,19,2,2,0.49858852,19
"16476",600701,600702,0.5,2,1,-0.111187349,19,2,1,NA,5
"16477",600701,600703,0.25,2,1,-0.111187349,19,2,1,NA,5
"16478",600702,600703,0.25,2,1,-0.111187349,19,2,1,-0.111187349,19
"16479",601901,601902,0.5,1,1,-0.437920669,19,1,2,-0.509611507,19
"16480",601901,601903,0.5,1,2,-0.173544831,19,1,2,-0.509611507,19
"16481",601902,601903,0.5,1,2,-0.173544831,19,1,1,-0.437920669,19
"16482",602301,602302,0.25,2,2,1.1707218712,19,2,2,-0.509611507,19
"16483",602301,602303,0.25,2,2,1.1707218712,19,2,2,-0.509611507,19
"16484",602301,602304,0.25,2,1,NA,10,2,2,-0.509611507,19
"16485",602302,602303,0.5,2,2,1.1707218712,19,2,2,1.1707218712,19
"16486",602302,602304,0.5,2,1,NA,10,2,2,1.1707218712,19
"16487",602303,602304,0.5,2,1,NA,10,2,2,1.1707218712,19
"16488",602801,602802,0.25,2,2,NA,16,2,2,NA,18
"16489",603001,603002,0.5,2,1,-0.764653989,19,2,1,0.5422792916,19
"16490",603001,603003,0.5,2,2,2.8510552494,19,2,1,0.5422792916,19
"16491",603002,603003,0.5,2,2,2.8510552494,19,2,1,-0.764653989,19
"16492",603301,603302,0.25,2,2,1.5067885468,19,2,2,0.49858852,19
"16493",603301,603303,0.25,2,2,1.8428552225,19,2,2,0.49858852,19
"16494",603301,603304,0.25,2,2,1.5067885468,19,2,2,0.49858852,19
"16495",603302,603303,0.25,2,2,1.8428552225,19,2,2,1.5067885468,19
"16496",603302,603304,0.25,2,2,1.5067885468,19,2,2,1.5067885468,19
"16497",603303,603304,0.5,2,2,1.5067885468,19,2,2,1.8428552225,19
"16498",603601,603602,0.5,2,1,-0.111187349,19,2,1,-1.09138731,19
"16499",603601,603603,NA,2,1,NA,NA,2,1,-1.09138731,19
"16500",603602,603603,NA,2,1,NA,NA,2,1,-0.111187349,19
"16501",604001,604002,0.5,2,2,-1.517811534,19,2,2,0.8346551956,19
"16502",604001,604003,0.5,2,1,0.2155459714,19,2,2,0.8346551956,19
"16503",604001,604004,0.5,2,2,0.8346551956,19,2,2,0.8346551956,19
"16504",604002,604003,0.5,2,1,0.2155459714,19,2,2,-1.517811534,19
"16505",604002,604004,0.5,2,2,0.8346551956,19,2,2,-1.517811534,19
"16506",604003,604004,0.5,2,2,0.8346551956,19,2,1,0.2155459714,19
"16507",604301,604302,0.5,2,2,NA,10,2,1,NA,14
"16508",604401,604402,NA,2,2,NA,3,2,1,NA,10
"16509",604601,604602,0.25,2,2,0.49858852,19,2,2,0.49858852,19
"16510",604601,604603,0.25,2,2,-0.173544831,19,2,2,0.49858852,19
"16511",604601,604604,0.25,2,2,-1.517811534,19,2,2,0.49858852,19
"16512",604601,604607,0.25,2,2,NA,18,2,2,0.49858852,19
"16513",604601,604605,0.25,2,2,-1.181744858,19,2,2,0.49858852,19
"16514",604601,604606,0.25,2,1,-0.764653989,19,2,2,0.49858852,19
"16515",604602,604603,0.25,2,2,-0.173544831,19,2,2,0.49858852,19
"16516",604602,604604,0.25,2,2,-1.517811534,19,2,2,0.49858852,19
"16517",604602,604605,0.25,2,2,-1.181744858,19,2,2,0.49858852,19
"16518",604602,604606,0.25,2,1,-0.764653989,19,2,2,0.49858852,19
"16519",604602,604607,0.25,2,2,NA,18,2,2,0.49858852,19
"16520",604603,604606,0.5,2,1,-0.764653989,19,2,2,-0.173544831,19
"16521",604603,604604,0.5,2,2,-1.517811534,19,2,2,-0.173544831,19
"16522",604603,604605,0.5,2,2,-1.181744858,19,2,2,-0.173544831,19
"16523",604603,604607,0.375,2,2,NA,18,2,2,-0.173544831,19
"16524",604604,604605,1,2,2,-1.181744858,19,2,2,-1.517811534,19
"16525",604604,604606,0.5,2,1,-0.764653989,19,2,2,-1.517811534,19
"16526",604604,604607,0.5,2,2,NA,18,2,2,-1.517811534,19
"16527",604605,604606,0.5,2,1,-0.764653989,19,2,2,-1.181744858,19
"16528",604605,604607,0.5,2,2,NA,18,2,2,-1.181744858,19
"16529",604606,604607,0.5,2,2,NA,18,2,1,-0.764653989,19
"16530",604701,604702,0.25,2,2,NA,NA,2,1,-2.07158727,19
"16531",604701,604703,0.25,2,2,-1.181744858,19,2,1,-2.07158727,19
"16532",604701,604704,0.25,2,1,-0.111187349,19,2,1,-2.07158727,19
"16533",604702,604703,0.25,2,2,-1.181744858,19,2,2,NA,NA
"16534",604702,604704,0.25,2,1,-0.111187349,19,2,2,NA,NA
"16535",604703,604704,0.25,2,1,-0.111187349,19,2,2,-1.181744858,19
"16536",604801,604802,0.25,2,1,0.5422792916,19,2,1,1.5224792524,19
"16537",604801,604803,0.25,2,2,-0.509611507,19,2,1,1.5224792524,19
"16538",604801,604804,0.25,2,2,-0.845678183,19,2,1,1.5224792524,19
"16539",604802,604803,0.25,2,2,-0.509611507,19,2,1,0.5422792916,19
"16540",604802,604804,0.25,2,2,-0.845678183,19,2,1,0.5422792916,19
"16541",604803,604804,0.5,2,2,-0.845678183,19,2,2,-0.509611507,19
"16542",604901,604902,0.5,2,1,-1.41812063,19,2,2,-0.845678183,19
"16543",605301,605302,0.5,2,1,-0.437920669,19,2,1,-1.41812063,19
"16544",605301,605303,0.5,2,2,NA,15,2,1,-1.41812063,19
"16545",605302,605303,0.5,2,2,NA,15,2,1,-0.437920669,19
"16546",605501,605502,0.5,2,2,NA,1,2,2,1.5067885468,19
"16547",605801,605802,NA,2,2,NA,NA,2,1,NA,NA
"16548",606101,606102,0.5,2,2,NA,4,2,1,NA,8
"16549",606601,606602,0.5,2,2,0.49858852,19,2,1,-0.437920669,19
"16550",606901,606902,0.25,2,1,0.5422792916,19,2,1,0.2155459714,19
"16551",606901,606903,0.25,2,2,0.8346551956,19,2,1,0.2155459714,19
"16552",606901,606904,0.25,2,1,NA,17,2,1,0.2155459714,19
"16553",606902,606903,0.25,2,2,0.8346551956,19,2,1,0.5422792916,19
"16554",606902,606904,0.25,2,1,NA,17,2,1,0.5422792916,19
"16555",606903,606904,0.5,2,1,NA,17,2,2,0.8346551956,19
"16556",607201,607202,0.25,2,2,0.1625218443,19,2,2,-0.509611507,19
"16557",607201,607203,0.25,2,1,0.5422792916,19,2,2,-0.509611507,19
"16558",607202,607203,0.25,2,1,0.5422792916,19,2,2,0.1625218443,19
"16559",607301,607302,0.25,2,2,1.8428552225,19,2,1,0.8690126119,19
"16560",607401,607402,0.5,2,1,-1.41812063,19,2,1,0.2155459714,19
"16561",607401,607403,0.5,2,2,0.1625218443,19,2,1,0.2155459714,19
"16562",607402,607403,0.5,2,2,0.1625218443,19,2,1,-1.41812063,19
"16563",607601,607602,0.5,2,1,1.1957459322,19,2,2,0.49858852,19
"16564",607601,607603,0.5,2,2,NA,14,2,2,0.49858852,19
"16565",607602,607603,0.5,2,2,NA,14,2,1,1.1957459322,19
"16566",607801,607802,0.25,2,1,NA,14,2,2,NA,19
"16567",607801,607803,0.375,2,2,-0.173544831,19,2,2,NA,19
"16568",607802,607803,0.5,2,2,-0.173544831,19,2,1,NA,14
"16569",608001,608002,0.5,2,2,-0.509611507,19,2,2,0.49858852,19
"16570",608201,608202,0.5,2,2,NA,15,2,2,NA,17
"16571",608201,608203,0.5,2,1,NA,NA,2,2,NA,17
"16572",608202,608203,0.5,2,1,NA,NA,2,2,NA,15
"16573",608301,608302,0.25,2,1,NA,NA,2,1,-2.725053911,19
"16574",608401,608402,0.5,2,2,0.49858852,19,2,2,0.1625218443,19
"16575",608401,608403,0.5,2,2,-0.845678183,19,2,2,0.1625218443,19
"16576",608401,608404,0.5,2,1,0.5422792916,19,2,2,0.1625218443,19
"16577",608401,608405,0.5,2,2,NA,16,2,2,0.1625218443,19
"16578",608402,608403,0.5,2,2,-0.845678183,19,2,2,0.49858852,19
"16579",608402,608404,0.5,2,1,0.5422792916,19,2,2,0.49858852,19
"16580",608402,608405,0.5,2,2,NA,16,2,2,0.49858852,19
"16581",608403,608404,0.5,2,1,0.5422792916,19,2,2,-0.845678183,19
"16582",608403,608405,0.5,2,2,NA,16,2,2,-0.845678183,19
"16583",608404,608405,0.5,2,2,NA,16,2,1,0.5422792916,19
"16584",608801,608802,0.5,2,2,0.1625218443,19,2,2,1.1707218712,19
"16585",608801,608803,0.5,2,1,0.8690126119,19,2,2,1.1707218712,19
"16586",608802,608803,0.5,2,1,0.8690126119,19,2,2,0.1625218443,19
"16587",609101,609102,0.5,2,2,0.49858852,19,2,2,0.8346551956,19
"16588",610101,610102,0.5,2,2,-0.173544831,19,2,1,-0.111187349,19
"16589",610201,610202,0.5,2,2,NA,14,2,2,NA,18
"16590",610701,610702,0.25,2,2,-1.181744858,19,2,2,1.1707218712,19
"16591",610701,610703,0.25,2,2,-1.517811534,19,2,2,1.1707218712,19
"16592",610701,610705,0.25,2,2,NA,18,2,2,1.1707218712,19
"16593",610701,610704,0.25,2,2,-0.845678183,19,2,2,1.1707218712,19
"16594",610701,610706,0.25,2,2,NA,17,2,2,1.1707218712,19
"16595",610702,610704,0.5,2,2,-0.845678183,19,2,2,-1.181744858,19
"16596",610702,610705,0.5,2,2,NA,18,2,2,-1.181744858,19
"16597",610702,610703,0.5,2,2,-1.517811534,19,2,2,-1.181744858,19
"16598",610702,610706,0.5,2,2,NA,17,2,2,-1.181744858,19
"16599",610703,610704,0.5,2,2,-0.845678183,19,2,2,-1.517811534,19
"16600",610703,610706,0.5,2,2,NA,17,2,2,-1.517811534,19
"16601",610703,610705,0.5,2,2,NA,18,2,2,-1.517811534,19
"16602",610704,610705,0.5,2,2,NA,18,2,2,-0.845678183,19
"16603",610704,610706,0.5,2,2,NA,17,2,2,-0.845678183,19
"16604",610705,610706,0.5,2,2,NA,17,2,2,NA,18
"16605",611401,611402,0.25,2,2,1.5067885468,19,2,1,-0.764653989,19
"16606",611401,611403,0.25,2,1,NA,16,2,1,-0.764653989,19
"16607",611401,611404,0.25,2,2,NA,14,2,1,-0.764653989,19
"16608",611402,611403,0.25,2,1,NA,16,2,2,1.5067885468,19
"16609",611402,611404,0.25,2,2,NA,14,2,2,1.5067885468,19
"16610",611403,611404,0.5,2,2,NA,14,2,1,NA,16
"16611",611601,611602,0.25,2,2,-1.853878209,19,2,2,-1.181744858,19
"16612",611801,611802,0.25,2,2,NA,17,2,1,0.5422792916,19
"16613",611901,611902,0.5,2,2,0.49858852,19,2,1,1.1957459322,19
"16614",611901,611903,0.5,2,2,0.49858852,19,2,1,1.1957459322,19
"16615",611901,611904,0.5,2,1,-0.437920669,19,2,1,1.1957459322,19
"16616",611902,611903,0.5,2,2,0.49858852,19,2,2,0.49858852,19
"16617",611902,611904,0.5,2,1,-0.437920669,19,2,2,0.49858852,19
"16618",611903,611904,0.5,2,1,-0.437920669,19,2,2,0.49858852,19
"16619",613401,613402,0.5,2,1,0.8690126119,19,2,1,NA,19
"16620",613401,613403,0.5,2,1,-0.764653989,19,2,1,NA,19
"16621",613402,613403,0.5,2,1,-0.764653989,19,2,1,0.8690126119,19
