"SubjectTag","Score","Age"
1122803,NA,NA
1123601,69,5
1124301,NA,NA
1126101,NA,NA
1126201,NA,NA
1126202,NA,NA
1126203,NA,NA
1126601,NA,NA
1126801,NA,NA
1126901,NA,NA
1127201,NA,NA
1127601,NA,NA
1127801,NA,NA
1128301,NA,NA
1128401,NA,NA
1128402,NA,NA
1129801,NA,NA
1129901,NA,NA
1129902,NA,NA
1130401,NA,NA
1130402,NA,NA
1130601,97,7
1130602,NA,NA
1130701,NA,NA
1130801,NA,NA
1130901,102,10
1130902,118,9
1131001,NA,NA
1131301,NA,NA
1131302,NA,NA
1131303,NA,NA
1131901,87,10
1132001,NA,NA
1132101,NA,NA
1132401,NA,NA
1132402,NA,NA
1132701,NA,NA
1134101,NA,NA
1134102,NA,NA
1134301,NA,NA
1134302,NA,NA
1134601,NA,NA
1134701,NA,NA
1134801,NA,NA
1134802,NA,NA
1135501,NA,NA
1135601,NA,NA
1135602,NA,NA
1135701,NA,NA
1135801,NA,NA
1135802,NA,NA
1136301,NA,NA
1136501,NA,NA
1136502,NA,NA
1136601,NA,NA
1136901,NA,NA
1137101,109.5,8
1137102,112,9
1138001,NA,NA
1138002,NA,NA
1138901,NA,NA
1139201,NA,NA
1139301,NA,NA
1139302,NA,NA
1140001,NA,NA
1140201,NA,NA
1140202,NA,NA
1140401,NA,NA
1140901,NA,NA
1141101,NA,NA
1141102,NA,NA
1141201,NA,NA
1141202,NA,NA
1143201,NA,NA
1144201,NA,NA
1144202,NA,NA
1144301,NA,NA
1144501,NA,NA
1144601,NA,NA
1144602,NA,NA
1144801,NA,NA
1144802,NA,NA
1145401,NA,NA
1145501,NA,NA
1145502,NA,NA
1145601,NA,NA
1145602,NA,NA
1146101,NA,NA
1146801,NA,NA
1146802,NA,NA
1146803,NA,NA
1147101,NA,NA
1147102,NA,NA
1147401,NA,NA
1148501,NA,NA
1148502,NA,NA
1148601,NA,NA
1148602,NA,NA
1148603,NA,NA
1148801,NA,NA
1149101,NA,NA
1149102,NA,NA
1149103,NA,NA
1149201,NA,NA
1149202,NA,NA
1150301,NA,NA
1150302,NA,NA
1150401,NA,NA
1151201,NA,NA
1151801,NA,NA
1151802,NA,NA
1152701,NA,NA
1152702,NA,NA
1152801,NA,NA
1152901,NA,NA
1152902,NA,NA
1153101,NA,NA
1153102,NA,NA
1153301,NA,NA
1153801,NA,NA
1154901,NA,NA
1155001,NA,NA
1155301,NA,NA
1155401,NA,NA
1155601,NA,NA
1155602,NA,NA
1155701,NA,NA
1156401,NA,NA
1156402,NA,NA
1157001,NA,NA
1157301,NA,NA
1157601,NA,NA
1157602,NA,NA
1163301,NA,NA
1164001,NA,NA
1164002,NA,NA
1164003,NA,NA
1164101,NA,NA
1164102,NA,NA
1164201,NA,NA
1164501,NA,NA
1164701,NA,NA
1164702,NA,NA
1165001,NA,NA
1165201,NA,NA
1170601,NA,NA
1170801,NA,NA
1170802,NA,NA
1170901,NA,NA
1172501,NA,NA
1172502,NA,NA
1172503,NA,NA
1172601,NA,NA
1172602,NA,NA
1173101,NA,NA
1173102,NA,NA
1173301,NA,NA
1173302,NA,NA
1173401,NA,NA
1173901,NA,NA
1173902,NA,NA
1174401,NA,NA
1174701,NA,NA
1175201,78,12
1175202,101,9
1175601,NA,NA
1175701,NA,NA
1176101,110,10
1176102,109,9
1176103,105,9
1176401,99,11
1176402,79.5,10
1176403,93,8
1176501,106,9
1176502,97,10
1176503,92,9
1176504,103,8
1176901,101.5,8
1176902,120,9
1176903,117,9
1177201,96,10
1177202,105,9
1177203,109,8
1177204,104,9
1177205,116.5,9
1177206,111,9
1177301,NA,NA
1177302,82.5,10
1177303,98.5,9
1177304,92,8
1177305,122.5,11
1177401,121,8
1177402,116,7
1177701,108,9
1177702,79,9
1177901,108,10
1177902,108,9
1177903,108,9
1177904,119,8
1178101,131.5,9
1178102,125,8
1178401,NA,NA
1178402,NA,NA
1178501,93,10
1178502,107,9
1178503,86,9
1178601,NA,NA
1178701,105,10
1178702,111,9
1178703,93,9
1178901,92.5,11
1179201,117,10
1179202,109,9
1179401,93,6
1179501,116,5
1179701,85.5,9
1179702,106,10
1179703,95,11
1179801,94,10
1179802,88,9
1179803,89,9
1180001,103,12
1180002,NA,NA
1180003,NA,NA
1180201,94,11
1180202,110,9
1180203,NA,NA
1180204,91.5,6
1180701,102,10.5
1180702,104,7
1180801,97,10
1180802,84,11
1180803,92,10
1181101,86,9
1181102,85,10
1181201,79,9
1181202,92.5,9
1181301,79,10
1181302,92,9
1181401,91,9
1181402,97,8
1181403,99,10
1181601,112,9
1181602,128,10
1181801,91,11
1181802,NA,NA
1181803,81,9
1181901,99,9
1181902,105,8
1181903,104,9
1181904,95,10
1182601,82,13
1182602,84,11
1182603,87,9
1182604,97.5,8.5
1183101,89,9
1183201,99.5,7
1183202,85,6
1183203,NA,NA
1183501,111,10
1183502,104,9
1183801,87,7
1183802,96,6
1183901,109.5,9
1183902,102,9
1184201,109,6
1184202,NA,NA
1184501,102,10
1184701,112,9
1184702,117,9
1184703,118,9
1184704,120.5,9
1185001,110,11
1185002,112,10
1185003,82,9
1185301,NA,NA
1185302,NA,NA
1185501,93,9
1185502,93,9
1185601,100,10
1185602,94,9
1185801,127,9
1185802,118,8
1185901,NA,NA
1185902,92,10
1185903,90.5,12
1185904,86.5,11
1185905,81.5,11
1185906,67,9
1185907,91,8
1185908,91,10.5
1186101,93,8
1186201,100,6
1186202,NA,NA
1186203,NA,NA
1186501,101,8
1186502,NA,NA
1186701,124.5,7
1186801,105,9
1186802,113,7
1187001,104,9
1187101,122,6.5
1187301,104,11
1187302,110.5,10
1187303,115,9
1187401,103,10
1187402,101,6
1187601,122,10
1187602,101,8
1187701,108,9
1187702,NA,NA
1187801,NA,NA
1187802,104,9
1187803,115,9
1187901,104,9
1187902,96,10
1188201,NA,NA
1188501,NA,NA
1188601,92,10
1188602,87,9
1189101,87.5,9
1189102,97,9
1189401,108,9
1189402,109,9
1189403,86,10
1189801,110,9
1189901,118,9
1189902,118.5,9
1190101,96.5,9
1190201,128,9
1190202,118,10
1190301,NA,NA
1190501,99,10
1190502,97,10
1190601,108.5,8
1190602,85,6
1190603,NA,NA
1190901,121.5,10
1191001,112,10
1191002,102,8
1191201,95,8
1191202,107,7
1191501,90,9
1191502,86,8
1191503,108,10
1191601,105,9
1191602,109,9
1191603,85.5,8
1191801,123,11
1191802,124,10.5
1191803,135,9
1191901,106.5,7.5
1191902,116,7
1192201,NA,NA
1192301,105.5,9
1192302,97.5,9
1192303,81,9
1192304,100.5,9
1192701,100,9
1192901,NA,NA
1193001,80.5,10
1193002,100.5,8
1193201,95.5,10
1193202,78,10
1193301,103,10
1193501,106,9
1193502,106,8
1194001,117.5,9.5
1194002,117.5,9.5
1194301,93,8
1194401,NA,NA
1194402,NA,NA
1194403,NA,NA
1194801,116,10
1194901,101,9
1195001,96,10
1195002,91,9
1195101,89.5,9.5
1195102,94,9
1195103,86,9
1195501,111,10
1195502,95,10
1195801,111,9
1195802,126,7
1195901,NA,NA
1195902,NA,NA
1196201,NA,NA
1196202,NA,NA
1196701,67,6
1196801,86,9
1196802,101,11
1196803,105,5
1197001,110,7
1197002,101,9
1197501,NA,NA
1197901,104,9.5
1197902,94,9
1197903,99.5,8
1197904,NA,NA
1197905,72,5
1197906,NA,NA
1198001,88,10
1198002,NA,NA
1198101,94,10
1198102,98.5,10.5
1198601,NA,NA
1198701,102,6
1198702,90,5
1198801,NA,NA
1198802,NA,NA
1198901,131,9
1198902,113.5,8
1199301,103,13
1199302,78.5,9
1199303,99,10
1199501,NA,NA
1199502,NA,NA
1199503,NA,NA
1199601,NA,NA
1199901,111,6
1199902,NA,NA
1200001,104,9
1200101,106,10
1200102,107,8
1200301,115,9
1200302,114,7.5
1200401,98,9.5
1200402,111,8
1200501,87,8
1201501,85,11
1201502,99,10
1201701,97.5,10
1201702,104,9
1201801,104,10
1201802,87,10
1202201,104,9
1202202,107,9
1202401,94,6
1202402,NA,NA
1202403,NA,NA
1202501,130,9
1202502,119.5,7
1202503,NA,NA
1202701,117,9
1202702,114,8
1202801,101,6
1202802,90,5
1202901,108,9
1202902,NA,NA
1203001,109.5,6.5
1203201,95,9
1203202,105,11
1203501,88,13
1203502,95,10
1203601,90,10
1203701,82,9
1203801,101,6
1203802,NA,NA
1204201,103.5,8
1204202,100,10
1204601,127,11
1204602,125,9
1204801,102,10
1204802,82,6
1205101,NA,NA
1205102,NA,NA
1205201,96,10
1205202,111,9
1205401,93.5,8.5
1205402,114,7
1205701,113,9
1205702,103,8
1205703,105,10
1205801,102,9
1205802,105,9
1206101,107,12.5
1206102,111.5,12
1206103,116,10
1206201,113,11
1206202,90,10
1206203,103.5,9
1206301,103.5,7.5
1206302,135,5
1206303,NA,NA
1206601,65,9
1206602,65,9
1206603,108,9.5
1207001,106,6
1207601,102,9
1207602,120,9
1207801,NA,NA
1207802,NA,NA
1207803,NA,NA
1208301,94,10
1208302,91,9
1208303,106,7
1208501,86,12
1208502,106,9
1208601,97,7
1208701,107,12.5
1208702,116,11
1209201,104,9
1209202,102.5,9
1209701,106,9
1209702,99.5,10
1209703,110,9
1209901,99,8
1210401,105,11
1210402,98,13
1210801,95,12
1210802,97,9
1211301,88,10
1211302,122,10
1211303,NA,NA
1211304,NA,NA
1211501,107,10
1211502,112.5,8
1211503,109,7
1211504,NA,NA
1211701,94,10
1211702,73,8
1211703,65,9
1211801,74,5
1212001,108,9
1212002,101.5,7
1212003,106,11
1212101,NA,NA
1212102,NA,NA
1212103,NA,NA
1212104,NA,NA
1212301,92.5,12
1212302,86.5,10
1212303,95.5,10
1212801,120,9
1213001,93,10
1213002,88,9.5
1213501,93,8
1213502,103.5,9
1213701,87,9
1213702,89,7
1213703,105,10
1213704,103,10
1213801,99.5,10.5
1213802,120,5
1214001,91.5,11.5
1214002,82,8
1214201,NA,NA
1214601,80,10
1214602,104,10
1214603,88,7
1214701,NA,NA
1214801,107,10
1214802,83,9
1214901,97.5,12
1215001,112,12
1215002,102,8
1215003,108.5,7
1215301,101,12
1215501,NA,NA
1216201,112,9
1216202,90.5,9
1216401,88,10
1216701,NA,NA
1216801,116,5
1216802,NA,NA
1216901,NA,NA
1216902,NA,NA
1217201,92.5,10
1217202,92.5,10
1217203,79,10
1217204,93,9
1217205,91,7
1217601,NA,NA
1217602,NA,NA
1217603,87,12
1217604,120,10
1217701,90.5,9
1217702,102,9
1217703,104,9
1217704,92.5,9
1217705,105.5,9
1217706,112,9
1217707,120,8
1218101,108,14
1218102,107,12.5
1218103,104,12
1218501,108,6
1218801,107,10
1218802,106,9
1219101,NA,NA
1219102,88,9
1219103,93,9
1219104,82,10
1219105,73,9.5
1219106,72,9
1219107,89,9
1219108,105,9
1219109,109,8
1219301,84.5,9
1219302,86.5,8
1219401,87,12.5
1219402,96,9.5
1219403,91,9
1219404,94,9
1219501,NA,NA
1220101,94,9
1220102,79,9
1220103,99.5,6
1220701,96,6.5
1220702,NA,NA
1220801,NA,NA
1221001,86,9
1221002,96,9
1221003,102,9
1221101,NA,NA
1221401,101,6
1221402,NA,NA
1221501,NA,NA
1221502,NA,NA
1221601,NA,NA
1221602,NA,NA
1221701,91.5,9
1221702,88,9
1222201,94,12
1222202,100.5,12
1222203,NA,NA
1222204,90,9
1222801,109,9
1222802,118,9
1222803,107.5,8
1223101,101,5
1223102,NA,NA
1223301,87,9
1223302,NA,NA
1223801,NA,NA
1223802,NA,NA
1223803,NA,NA
1223901,96,5
1224001,92,8
1224101,91,10
1224201,93,7
1224202,NA,NA
1224203,NA,NA
1224701,101,5
1224801,NA,NA
1224901,NA,NA
1225101,NA,NA
1225102,NA,NA
1225401,93,10
1225402,92.5,7.5
1225801,NA,NA
1226301,102,7
1226501,NA,NA
1226502,NA,NA
1226701,NA,NA
1226801,NA,NA
1226901,99.5,9
1227201,NA,NA
1227801,97,10
1228101,113,8
1228102,96,9
1228103,103,7
1228104,93,7
1228201,114,10
1228202,95.5,7
1228203,108,6
1228401,126,10
1228402,99.5,8
1228501,NA,NA
1228601,NA,NA
1228602,NA,NA
1228603,NA,NA
1229101,74,6
1229201,NA,NA
1229202,NA,NA
1229301,100,8
1229302,105,6
1229303,NA,NA
1229304,95,13
1229401,105,10.5
1229402,99.5,8.5
1229403,NA,NA
1230301,87.5,11
1230302,86,8
1230401,91.5,9
1230402,88,9
1230403,96,9
1230404,99,9
1230601,87,10
1230701,85,9
1230702,98,6
1230703,NA,NA
1230901,NA,NA
1231901,NA,NA
1231902,NA,NA
1232001,NA,NA
1232201,NA,NA
1232202,NA,NA
1232901,NA,NA
1233001,65,10
1233002,79.5,7.5
1233003,70.5,6.5
1233201,72,5
1233601,NA,NA
1233602,NA,NA
1233701,NA,NA
1233901,NA,NA
1234701,NA,NA
1234702,NA,NA
1234901,100,6
1234902,109,5
1235201,102,7
1235202,NA,NA
1235601,NA,NA
1235701,NA,NA
1235901,102,10
1235902,NA,NA
1236201,116.5,9.5
1236202,98.5,6
1236203,NA,NA
1236301,NA,NA
1236302,NA,NA
1236601,97,6.5
1236602,NA,NA
1236801,86,5
1236802,NA,NA
1237001,95.5,10
1237002,103,9
1237003,96.5,8
1237901,NA,NA
1237902,NA,NA
1238101,89.5,13
1238102,88,11.5
1238103,83.5,9.5
1238301,NA,NA
1238401,NA,NA
1238402,NA,NA
1238901,NA,NA
1239101,NA,NA
1239201,NA,NA
1239501,107,6
1240201,NA,NA
1240801,113.5,6
1240802,96,5
1240901,NA,NA
1240902,NA,NA
1241701,116,5
1241702,NA,NA
1241901,103.5,10
1241902,92.5,7
1241903,NA,NA
1241904,NA,NA
1242101,77,5
1242102,NA,NA
1242401,NA,NA
1242901,NA,NA
1243401,107,7
1243402,102,6
1243901,107.5,6
1243902,NA,NA
1244201,113,6
1244202,NA,NA
1244203,NA,NA
1244701,86.5,6
1244702,81,5
1244703,NA,NA
1244901,NA,NA
1244902,NA,NA
1244903,NA,NA
1244904,NA,NA
1245301,NA,NA
1245302,NA,NA
1245701,89.5,9
1245702,88,6
1245703,NA,NA
1245901,NA,NA
1246201,NA,NA
1246401,NA,NA
1246402,NA,NA
1246801,91.5,6.5
1246802,116,5
1246803,NA,NA
1247201,NA,NA
1247501,97,8.5
1247601,105,5
1247602,NA,NA
1247801,116,5
1247802,NA,NA
1247901,119,6
1247902,NA,NA
1248001,NA,NA
1248301,115.5,8.5
1248302,99.5,7
1248303,100,6
1248601,NA,NA
1248602,NA,NA
1249001,99.5,8
1249002,98,7
1249003,NA,NA
1249201,95,5
1249202,NA,NA
1249401,103,5
1249501,NA,NA
1249502,NA,NA
1249701,NA,NA
1249901,86,5
1249902,NA,NA
1250101,95.5,6
1250201,89,6
1250202,NA,NA
1250301,78,8
1250302,91,6
1250401,NA,NA
1250402,NA,NA
1250501,100,8
1250502,107,6
1250601,98,6
1250602,NA,NA
1250701,NA,NA
1250901,NA,NA
1251101,94.5,10
1251102,98,5
1251201,100,9.5
1251301,NA,NA
1251501,83,9
1251502,102,9
1251601,85,11
1251602,99,7
1251603,79,6
1251801,83.5,6
1252301,NA,NA
1252701,NA,NA
1252901,93,6
1253001,119,8.5
1253002,93,6
1253201,87.5,6
1253202,NA,NA
1253601,113,6
1253602,NA,NA
1253603,NA,NA
1254001,NA,NA
1254002,NA,NA
1254201,NA,NA
1254202,NA,NA
1254203,NA,NA
1254401,95.5,9
1255401,119,5
1255402,NA,NA
1255403,NA,NA
1255404,NA,NA
1255501,NA,NA
1255601,106,9
1255602,NA,NA
1255603,NA,NA
1255801,77,8
1256001,NA,NA
1256601,92.5,10
1256602,92,9
1256603,100,10
1256604,109,9
1256701,NA,NA
1256702,NA,NA
1256901,NA,NA
1256902,NA,NA
1256903,NA,NA
1257001,NA,NA
1257101,NA,NA
1257201,NA,NA
1257202,NA,NA
1257401,NA,NA
1257402,NA,NA
1257403,NA,NA
1257501,NA,NA
1257502,NA,NA
1258301,NA,NA
1259301,NA,NA
1260101,NA,NA
1260801,NA,NA
1261101,NA,NA
1261601,NA,NA
1261901,NA,NA
1262201,NA,NA
1262202,NA,NA
1262301,NA,NA
1262302,NA,NA
1262701,NA,NA
1262702,NA,NA
1264501,NA,NA
1266401,NA,NA
1266501,NA,NA
1266601,NA,NA
1266602,NA,NA
1266603,NA,NA
1266701,114,5
1266702,NA,NA
1266703,89,9
1267001,NA,NA
1267101,NA,NA
1267102,NA,NA
1267201,NA,NA
1267202,NA,NA
1267301,NA,NA
1267302,NA,NA
1267501,NA,NA
