"SubjectTag","SubjectID","Generation","HeightZGender","HeightZGenderAge","MathStandardized"
370301,370301,2,NA,NA,99
370302,370302,2,-2.32041407340834,-2.270920381867,81
370303,370303,2,0.497058848728117,0.523891313862852,69
370401,370401,2,0.497058848728117,0.499800709181719,94
370402,370402,2,0.146847199169922,0.15908362877823,105
370403,370403,2,-0.903787749504662,-0.932024633422066,NA
370501,370501,2,1.19748214784451,1.13322012953912,118
370502,370502,2,0.910184560897806,0.837702097354673,106
371101,371101,2,1.5476937974027,1.56723988474633,109
371102,371102,2,NA,NA,118
371103,371103,2,NA,NA,116
371104,371104,2,NA,NA,128
371105,371105,2,NA,NA,112
371401,371401,2,-1.67429434654711,-1.82935826019939,93
371402,371402,2,-1.67429434654711,-1.82935826019939,82
371403,371403,2,-1.02817461968588,-1.16259317081087,96
371501,371501,2,0.587124697467192,0.752207479899074,114
371502,371502,2,0.587124697467192,0.504319552660416,111
371503,371503,2,1.55630428775903,1.58921942375334,115
371504,371504,2,-0.382054892824651,-0.182215286576611,103
371701,371701,2,0.497058848728117,0.515390182481005,102
371702,371702,2,NA,NA,NA
371801,371801,2,1.5476937974027,1.60646510519437,95
371802,371802,2,-0.553576099946467,-0.531340859685516,126
371803,371803,2,1.5476937974027,1.4996692926819,135
371901,371901,2,0.264064834036578,0.250239829406562,88
371902,371902,2,0.847270498286312,0.888698998947474,98
371903,371903,2,NA,NA,NA
372001,372001,2,-0.382054892824651,-0.182215286576611,110
372002,372002,2,NA,NA,120
372601,372601,2,0.146847199169922,0.148271792649979,93
372602,372602,2,2.59832874607729,2.44648457872464,99
372603,372603,2,NA,NA,100
372701,372701,2,NA,NA,107
372702,372702,2,NA,NA,113
372703,372703,2,NA,NA,NA
372801,372801,2,0.847270498286312,0.888698998947474,107
372802,372802,2,0.264064834036578,0.250239829406562,91
372803,372803,2,1.87936415118965,1.83784973143745,65
372804,372804,2,0.910184560897806,0.86854849185133,98
372901,372901,2,0.587124697467192,0.512674095026959,103
372902,372902,2,0.847270498286312,0.804904017242739,92
372903,372903,2,0.587124697467192,0.49798167713349,94
372904,372904,2,NA,NA,94
372905,372905,2,NA,NA,119
373401,373401,2,0.146847199169922,0.132011695342728,95
373402,373402,2,NA,NA,103
373403,373403,2,NA,NA,101
373501,373501,2,0.910184560897806,0.989967122592301,107
373502,373502,2,NA,NA,114
373503,373503,2,NA,NA,120
373504,373504,2,NA,NA,125
373601,373601,2,0.587124697467192,0.570766085282081,118
373602,373602,2,NA,NA,112
373701,373701,2,NA,NA,103
373702,373702,2,NA,NA,121
373703,373703,2,NA,NA,NA
373801,373801,2,-0.553576099946467,-0.575684740232358,82
373901,373901,2,-0.553576099946467,-0.529695458919556,93
373902,373902,2,NA,NA,116
374001,374001,2,-0.0589950293940365,-0.145004862380408,94
374002,374002,2,-0.382054892824651,-0.427826756296287,102
