"SubjectTag","ExtendedID","Generation","Gender","Mob","HeightInchesLateTeens","WeightPoundsLateTeens","AfqtRescaled2006","AfqtRescaled2006Gaussified","Yob","HeightZGender","HeightZGenderYob","WeightZGender","WeightZGenderYob","BmiLateTeens","Afi","Afm"
201700,2016,1,2,1963-05-15,51,115,0.298299998044968,-0.529296193029229,1963,-3,-3,-0.672507381740609,-0.602337737075225,31.082276047674,21,14
201800,2018,1,1,1960-07-15,66,210,0.7223100066185,0.58971761033488,1960,-1.27057325764175,-1.21629437707585,1.71793484101139,1.72790921520149,33.8911845730028,NA,NA
201900,2018,1,1,1961-11-15,70,165,0.863579988479614,1.09654572840737,1961,0.0174980875979365,-0.00409910489295508,0.0423487321082175,0.0402443433133241,23.6724489795918,NA,NA
202000,2018,1,1,1964-03-15,68,145,0.238059997558594,-0.712556891710559,1964,-0.626537585021909,-0.447361810122673,-0.702356205182083,-0.33653033459873,22.0447664359862,18,NA
202100,2021,1,2,1958-01-15,65,130,0.600080013275146,0.253554213065398,1958,0.299333671947717,0.210989563976025,-0.0517742179827118,-0.110524450912926,21.6307692307692,16,11
202200,2022,1,1,1964-09-15,74,235,0.239590004086494,-0.707622030447517,1964,1.30556943283763,1.37557775839859,2.64881601262427,3.26820420495516,30.1689189189189,16,NA
202300,2022,1,1,1959-08-15,72,190,0.461609989404678,-0.0963784853033692,1959,0.661533760217782,0.655934375527377,0.973229903721093,0.860285708343565,25.7658179012346,18,NA
202400,2024,1,1,1960-02-15,71,165,0.895079970359802,1.25400535433965,1960,0.339515923907859,0.392160380170119,0.0423487321082175,-0.0205331376420295,23.0103154136084,16,NA
202500,2025,1,1,1959-06-15,77,220,NA,NA,1959,2.27162294176739,2.3203091735474,2.09028730965654,1.96149277491315,26.0853432282004,18,NA
202600,2026,1,1,1961-04-15,71,187,NA,NA,1961,0.339515923907859,0.326562023138883,0.861524163127548,0.896185868517178,26.0783574687562,14,NA
202700,2027,1,2,1958-10-15,62,113,0.933359980583191,1.50129205577254,1958,-0.789739089357928,-0.894576828427504,-0.755271803574995,-0.787595496662976,20.6657127991675,12,12
202800,2028,1,1,1960-05-15,68,140,0.506910026073456,0.0173217329043193,1960,-0.626537585021909,-0.57291247417746,-0.888532439504658,-0.991890000332873,21.2846020761246,18,NA
202900,2029,1,1,1959-04-15,74,135,0.939350008964539,1.54934011178523,1959,1.30556943283763,1.32168429473538,-1.07470867382723,-1.15859391370068,17.3310810810811,NA,NA
203000,2029,1,2,1957-08-15,68,130,0.772090017795563,0.745747491865342,1957,1.38840643325336,1.42074333086178,-0.0517742179827118,-0.187319454491277,19.7642733564014,20,13
203100,2031,1,1,1963-06-15,70,160,0.0204399991780519,-2.0447450637873,1963,0.0174980875979365,0.075965096257149,-0.143827502214357,0.0735933649234322,22.9551020408163,13,NA
203200,2031,1,1,1964-09-15,72,198,0.221709996461868,-0.76643083240164,1964,0.661533760217782,0.767931235558166,1.27111187863721,1.78625778313856,26.8506944444444,16,NA
203300,2033,1,1,1963-03-15,72,165,0.663179993629456,0.421157587053514,1963,0.661533760217782,0.694939954648723,0.0423487321082175,0.278462818976372,22.3755787037037,16,NA
203400,2034,1,1,1960-10-15,69,160,0.56852000951767,0.17260746855038,1960,-0.304519748711986,-0.251221522728267,-0.143827502214357,-0.214804510180198,23.6252888048729,15,NA
203500,2034,1,2,1963-01-15,62,105,0.780550003051758,0.774052079869518,1963,-0.789739089357928,-0.752538593845887,-1.08632949091254,-1.05626442346903,19.2026534859521,17,14
203600,2036,1,2,1958-04-15,64,125,0.362639993429184,-0.351411059078662,1958,-0.0636905818208312,-0.157532566825151,-0.258685272568678,-0.309662993780588,21.453857421875,16,13
203700,2037,1,2,1962-01-15,65,135,0.915409982204437,1.37484328448648,1962,0.299333671947717,0.370431957821525,0.155136836603254,0.257126599268945,22.4627218934911,21,18
203800,2038,1,1,1962-01-15,72,165,0.973599970340729,1.93655257996733,1962,0.661533760217782,0.701737244011679,0.0423487321082175,0.143292627540465,22.3755787037037,23,NA
203900,2039,1,1,1962-07-15,69,151,NA,NA,1962,-0.304519748711986,-0.243285211774083,-0.478944723994992,-0.387449907914415,22.2963663095988,NA,NA
204000,2040,1,1,1962-02-15,71,173,0.85929000377655,1.07713492469786,1962,0.339515923907859,0.386729758749759,0.340230707024338,0.446574076371825,24.1259670700258,19,NA
204100,2040,1,1,1963-06-15,71,145,0.728200018405914,0.607378183752072,1963,0.339515923907859,0.385452525452936,-0.702356205182083,-0.541014997235387,20.221186272565,14,NA
204200,2042,1,2,1961-11-15,67,133,0.912150025367737,1.3541141914897,1961,1.02538217948481,1.07147068839399,0.0723724147688676,0.0474269702840646,20.8284695923368,16,12
204300,2043,1,1,1957-04-15,72,164,0.79654997587204,0.829361202845831,1957,0.661533760217782,0.539225888707206,0.00511348524370254,-0.228903412940915,22.2399691358025,16,NA
204400,2044,1,1,1957-01-15,75,300,0.728690028190613,0.608855920725955,1957,1.62758726914755,1.53481690163229,5.06910705881774,4.73544513093715,37.4933333333333,18,NA
204500,2044,1,1,1964-11-15,69,168,0.560259997844696,0.151628435656056,1964,-0.304519748711986,-0.143538548702463,0.154054472701763,0.584679603287264,24.8065532451166,17,NA
204600,2044,1,2,1964-11-15,62,115,0.27156001329422,-0.608101697317299,1964,-0.789739089357928,-0.757971781621965,-0.672507381740609,-0.518652748920057,21.0314776274714,17,13
204700,2047,1,1,1957-01-15,72,225,0.735939979553223,0.630878392640371,1957,0.661533760217782,0.539225888707206,2.27646354397912,1.99775291923969,30.5121527777778,16,NA
204800,2048,1,1,1959-10-15,71,165,0.945680022239685,1.60433624671869,1959,0.339515923907859,0.323059415923374,0.0423487321082175,-0.0573868471310913,23.0103154136084,15,NA
204900,2049,1,2,1962-03-15,70,140,0.888740003108978,1.21985461359036,1962,2.11445494079046,2.22505145448441,0.36204789118922,0.472065686252323,20.0857142857143,18,13
205000,2050,1,2,1959-08-15,63,110,0.362320005893707,-0.352264362752174,1959,-0.42671483558938,-0.3824229887345,-0.879418436326575,-0.928025226902798,19.4834971025447,16,11
205100,2051,1,1,1964-04-15,65,150,0.0694499984383583,-1.47989977080539,1964,-1.59259109395168,-1.3588315943833,-0.516179970859508,-0.136267304623514,24.9585798816568,20,NA
205200,2052,1,2,1958-11-15,NA,NA,NA,NA,1958,NA,NA,NA,NA,NA,NA,NA
205300,2052,1,2,1959-05-15,NA,NA,0.518779993057251,0.0470918612989029,1959,NA,NA,NA,NA,NA,16,13
205400,2054,1,2,1958-10-15,60,110,0.0486700013279915,-1.65788835686882,1958,-1.51578759689503,-1.63162109002986,-0.879418436326575,-0.907078622383573,21.4805555555556,19,NA
205500,2055,1,1,1958-12-15,73,240,0.688049972057343,0.490330488569547,1958,0.983551596527705,0.926847152047778,2.83499224694684,2.47491846160779,31.660724338525,16,NA
205600,2056,1,1,1960-08-15,73,160,0.575010001659393,0.18914394914131,1960,0.983551596527705,1.0355422830685,-0.143827502214357,-0.214804510180198,21.1071495590167,18,NA
205700,2056,1,2,1962-12-15,64,156,0.310019999742508,-0.495793658490702,1962,-0.0636905818208312,-0.000491941511051274,1.02416326586431,1.15987076459913,26.7744140625,17,15
205800,2058,1,2,1962-06-15,64,115,0.804030001163483,0.856104467647986,1962,-0.0636905818208312,-0.000491941511051274,-0.672507381740609,-0.602629748664565,19.737548828125,16,12
205900,2059,1,1,1963-05-15,66,105,0.147870004177094,-1.04561242933664,1963,-1.27057325764175,-1.161984620526,-2.19176607976268,-2.1799706296589,16.9455922865014,17,NA
206000,2059,1,1,1964-08-15,62,105,0.477120012044907,-0.0573831012230594,1964,-2.55864460288144,-2.27030137864393,-2.19176607976268,-1.93863457440046,19.2026534859521,16,NA
206100,2061,1,2,1961-09-15,64,116,0.881990015506744,1.1849936211768,1961,-0.0636905818208312,-0.042360469076043,-0.631125170823416,-0.63720167161081,19.9091796875,17,11
206200,2061,1,2,1962-12-15,66,130,0.395550012588501,-0.26488244127242,1962,0.662357925716266,0.741355857154101,-0.0517742179827118,0.0421875122855677,20.9802571166208,17,11
206300,2063,1,2,1962-03-15,64,110,0.438199996948242,-0.155534454206496,1962,-0.0636905818208312,-0.000491941511051274,-0.879418436326575,-0.817568835647942,18.87939453125,17,13
206400,2064,1,2,1957-09-15,62,130,0.330199986696243,-0.439361010137879,1957,-0.789739089357928,-0.836979559336098,-0.0517742179827118,-0.187319454491277,23.7747138397503,18,12
206500,2065,1,1,1961-09-15,NA,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA
206600,2065,1,2,1962-12-15,61,150,0.276050001382828,-0.594616268812654,1962,-1.15276334312648,-1.11326363950878,0.775870000361151,0.901943860219077,28.3391561408224,18,NA
206700,2067,1,1,1962-06-15,70,140,0.434329986572266,-0.165360841664697,1962,0.0174980875979365,0.071722273487838,-0.888532439504658,-0.804461900057535,20.0857142857143,16,NA
206800,2068,1,2,1961-02-15,68,125,0.555469989776611,0.139493717078661,1961,1.38840643325336,1.442747740884,-0.258685272568678,-0.274751214137053,19.0041089965398,20,18
206900,2068,1,1,1963-10-15,72,156,0.944649994373322,1.59505466874619,1963,0.661533760217782,0.694939954648723,-0.292768489672417,-0.0903021983189195,21.1550925925926,20,NA
207000,2070,1,2,1960-01-15,68,170,0.132369995117188,-1.11525773782696,1960,1.38840643325336,1.36966136141065,1.60351421870501,1.39995699783556,25.8455882352941,20,11
207100,2070,1,2,1962-02-15,69,125,0.883809983730316,1.19425040211607,1962,1.75143068702191,1.85412755515183,-0.258685272568678,-0.17275157469781,18.457256878807,17,15
207200,2070,1,2,1963-11-15,66,114,0.892690002918243,1.24096143928333,1963,0.662357925716266,0.638517594778332,-0.713889592657802,-0.647730405714606,18.3980716253444,19,14
207300,2073,1,2,1959-08-15,66,160,0.859229981899261,1.07686622006253,1959,0.662357925716266,0.657057208506033,1.18969210953308,1.1595214656047,25.821854912764,19,12
207400,2073,1,2,1961-10-15,68,165,0.773339986801147,0.749891546216916,1961,1.38840643325336,1.442747740884,1.39660316411905,1.33613970796853,25.0854238754325,19,16
207500,2075,1,1,1957-06-15,72,170,0.594349980354309,0.238749231389458,1957,0.661533760217782,0.539225888707206,0.228524966430793,-0.00988803600511811,23.0536265432099,18,NA
207600,2076,1,2,1957-01-15,62,130,0.309850007295609,-0.496275549376644,1957,-0.789739089357928,-0.836979559336098,-0.0517742179827118,-0.187319454491277,23.7747138397503,21,13
207700,2077,1,2,1957-03-15,63,120,0.381500005722046,-0.301543595749572,1957,-0.42671483558938,-0.460692410969786,-0.465596327154643,-0.586319416426136,21.254724111867,15,12
207800,2078,1,1,1963-06-15,63,164,0,-3,1963,-2.23662676657152,-2.09044690811336,0.00511348524370254,0.237488928165784,29.0481229528849,NA,NA
207900,2079,1,2,1958-12-15,64,115,0.381870001554489,-0.300573156907423,1958,-0.0636905818208312,-0.157532566825151,-0.672507381740609,-0.707940079515911,19.737548828125,22,13
208000,2080,1,1,1959-01-15,72,160,0.599799990653992,0.252829437535027,1959,0.661533760217782,0.655934375527377,-0.143827502214357,-0.240921358226022,21.6975308641975,17,NA
208100,2080,1,1,1960-11-15,71,162,0.516610026359558,0.0416471980187286,1960,0.339515923907859,0.392160380170119,-0.0693570084853275,-0.137095961164931,22.5919460424519,18,NA
208200,2080,1,2,1963-10-15,63,135,0.637269973754883,0.351171016706769,1963,-0.42671483558938,-0.404774546689832,0.155136836603254,0.305515635712383,23.9115646258503,17,11
208300,2083,1,2,1957-06-15,68,177,0.949299991130829,1.63810391841955,1957,1.38840643325336,1.42074333086178,1.89318969512537,1.68798036660256,26.9098183391003,25,11
208400,2084,1,2,1957-06-15,68,175,0.916859984397888,1.38425616472477,1957,1.38840643325336,1.42074333086178,1.81042527329098,1.60818037421559,26.6057525951557,NA,15
208500,2085,1,1,1964-07-15,64,125,0.54815000295639,0.120988689203034,1964,-1.9146089302616,-1.66265485580351,-1.44706114247238,-1.13758245449959,21.453857421875,NA,NA
208600,2086,1,1,1958-06-15,72,130,0.398369997739792,-0.257568431953458,1958,0.661533760217782,0.586284710132547,-1.26088490814981,-1.38641348063245,17.6292438271605,15,NA
208700,2086,1,1,1960-11-15,71,145,0.48513001203537,-0.0372821672619858,1960,0.339515923907859,0.392160380170119,-0.702356205182083,-0.797618627794704,20.221186272565,16,NA
208800,2086,1,2,1961-10-15,62,95,0.567820012569427,0.170826775321685,1961,-0.789739089357928,-0.784914574056063,-1.50015160008447,-1.48291940571624,17.3738293444329,NA,12
208900,2086,1,1,1962-10-15,74,132,0.206159994006157,-0.819817789769937,1962,1.30556943283763,1.33175221453552,-1.18641441442078,-1.1077433488889,16.9459459459459,18,NA
209000,2086,1,1,1964-03-15,67,140,0.222200006246567,-0.764784275923563,1964,-0.948555421331831,-0.751185071542883,-0.888532439504658,-0.536793364573946,21.9247048340388,16,NA
209100,2091,1,1,1962-11-15,72,140,0.0100400000810623,-2.32484966691586,1962,0.661533760217782,0.701737244011679,-0.888532439504658,-0.804461900057535,18.9853395061728,13,NA
209200,2091,1,1,1964-08-15,74,160,0.0805300027132034,-1.40151540082677,1964,1.30556943283763,1.37557775839859,-0.143827502214357,0.264258755326918,20.5405405405405,16,NA
209300,2093,1,1,1957-10-15,71,190,0.695510029792786,0.511530066768577,1957,0.339515923907859,0.207362217732179,0.973229903721093,0.720163220447538,26.4967268399127,17,NA
209400,2093,1,2,1958-05-15,70,205,0.0726199969649315,-1.45655233230296,1958,2.11445494079046,2.05360021798191,3.05189160080677,2.876553692102,29.4112244897959,15,14
209500,2095,1,1,1958-11-15,73,170,0.968029975891113,1.85259765925063,1958,0.983551596527705,0.926847152047778,0.228524966430793,0.0177072256367283,22.4263464064552,23,NA
209600,2096,1,1,1957-07-15,67,120,0.324750006198883,-0.454456891775397,1957,-0.948555421331831,-1.12009246616793,-1.63323737679496,-1.83501617713676,18.7926041434618,25,NA
209700,2096,1,1,1959-05-15,71,165,0.346949994564056,-0.393568029067549,1959,0.339515923907859,0.323059415923374,0.0423487321082175,-0.0573868471310913,23.0103154136084,18,NA
209800,2096,1,2,1961-03-15,64,105,0.226370006799698,-0.750854852592361,1961,-0.0636905818208312,-0.042360469076043,-1.08632949091254,-1.08019667518985,18.021240234375,20,14
209900,2096,1,2,1962-08-15,65,150,0.355910003185272,-0.369412870152383,1962,0.299333671947717,0.370431957821525,0.775870000361151,0.901943860219077,24.9585798816568,17,14
210000,2100,1,1,1958-01-15,72,170,0.898710012435913,1.27423547851413,1958,0.661533760217782,0.586284710132547,0.228524966430793,0.0177072256367283,23.0536265432099,18,NA
210100,2100,1,1,1959-07-15,72,220,0.817260026931763,0.904972518941867,1959,0.661533760217782,0.655934375527377,2.09028730965654,1.96149277491315,29.8341049382716,17,NA
210200,2102,1,2,1957-10-15,64,148,0.415320008993149,-0.21388079382398,1957,-0.0636905818208312,-0.0844052626034728,0.693105578526765,0.530880476991469,25.4013671875,17,12
210300,2103,1,2,1957-01-15,64,108,0.484429985284805,-0.0390381523985721,1957,-0.0636905818208312,-0.0844052626034728,-0.962182858160961,-1.06511937074797,18.5361328125,21,14
210400,2104,1,2,1957-01-15,64,165,0.689499974250793,0.49443351211025,1957,-0.0636905818208312,-0.0844052626034728,1.39660316411905,1.20918041228073,28.319091796875,18,13
210500,2105,1,2,1958-05-15,65,100,0.327609986066818,-0.446522349573074,1958,0.299333671947717,0.210989563976025,-1.29324054549851,-1.3053557081189,16.6390532544379,15,14
