18002,18003,180,2,1,0.5,0.5,1,2006,2002,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,18002,18003,102,-0.1624455367281,111,0.0188840227604028
18301,18302,183,2,1,0.5,0.5,1,2010,2006,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,18301,18302,108.5,0.250239829406562,103,0.576619436937051
18301,18303,183,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,18301,18303,108.5,0.250239829406562,108,1.19363737260506
18302,18303,183,2,1,0.5,0.5,1,2006,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,18302,18303,103,0.576619436937051,108,1.19363737260506
19201,19202,192,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,19201,19202,112,-0.223470631413025,116,
19201,19203,192,2,1,0.5,0.5,1,2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,19201,19203,112,-0.223470631413025,112,
19202,19203,192,2,1,0.5,0.5,1,2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,2,2,19202,19203,116,,112,
19701,19702,197,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,19701,19702,107,-0.816729669874966,97.5,-0.911722153348207
20001,20002,200,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,2,2,20001,20002,107,-0.935339426475638,98,-0.211993099327904
20301,20302,203,2,1,0.25,0.25,1,1992,2006,,0.5,0.5,0.25,0.25,0.25,,0.25,2,2,20301,20302,,,,-0.889773376041261
20401,20402,204,2,1,0.25,0.25,1,1988,2010,,0.25,0.25,0.25,0.25,0.25,,0.25,2,2,20401,20402,135,,123.5,-0.894015146751651
20501,20502,205,2,1,0.5,0.5,1,2008,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,20501,20502,96,,93,
20501,20503,205,2,1,0.5,0.5,1,2008,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,20501,20503,96,,,-0.0730151831008213
20502,20503,205,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,20502,20503,93,,,-0.0730151831008213
21101,21102,210,2,1,0.5,0.5,1,2008,2008,0.5,0.5,0.5,,,0.5,,,2,2,21101,21102,104.5,,128,
21101,21103,210,2,1,0.5,0.5,1,2008,2008,0.5,0.5,0.5,,,0.5,,,2,2,21101,21103,104.5,,109.5,
21101,21104,210,2,1,0.5,0.5,1,2008,2008,0.5,0.5,,,,0.5,,,2,2,21101,21104,104.5,,109,
21102,21103,210,2,1,0.5,0.5,1,2008,2008,0.5,0.5,0.5,,,0.5,,,2,2,21102,21103,128,,109.5,
21102,21104,210,2,1,0.5,0.5,1,2008,2008,0.5,0.5,,,,0.5,,,2,2,21102,21104,128,,109,
21103,21104,210,2,1,0.5,0.5,1,2008,2008,0.5,0.5,,,,0.5,,,2,2,21103,21104,109.5,,109,
22101,22102,221,2,1,0.5,0.5,1,2010,2010,,,0.375,0.5,0.5,0.5,0.5,0.5,2,2,22101,22102,69,-0.396270195608205,77.5,0.841513573730643
22101,22103,221,2,1,0.25,0.25,1,2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,22101,22103,69,-0.396270195608205,65,-0.871595588657143
22101,22104,221,2,1,0.25,0.25,1,2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,22101,22104,69,-0.396270195608205,87,-1.64057863543111
22102,22103,221,2,1,0.25,0.25,1,2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,22102,22103,77.5,0.841513573730643,65,-0.871595588657143
22102,22104,221,2,1,0.25,0.25,1,2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,22102,22104,77.5,0.841513573730643,87,-1.64057863543111
22103,22104,221,2,1,0.5,0.5,1,2010,2010,,0.5,0.375,0.5,0.5,0.5,0.5,0.5,2,2,22103,22104,65,-0.871595588657143,87,-1.64057863543111
22401,22402,221,2,1,0.25,0.25,1,2008,2010,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.25,2,2,22401,22402,95.5,-1.400108192407,104,0.523891313862852
22401,22403,221,2,1,0.25,0.25,1,2008,2008,0.25,0.25,0.375,0.25,0.25,0.25,0.25,0.25,2,2,22401,22403,95.5,-1.400108192407,101.5,0.250239829406562
22402,22403,221,2,1,0.5,0.5,1,2010,2008,,0.5,0.375,0.5,0.5,0.5,0.5,0.5,2,2,22402,22403,104,0.523891313862852,101.5,0.250239829406562
22701,22702,227,2,1,0.25,0.25,1,2008,2010,,,0.25,0.25,0.25,0.25,0.25,0.25,2,2,22701,22702,83,-0.570531741391015,90,0.15908362877823
22701,22703,227,2,1,0.25,0.25,1,2008,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,22701,22703,83,-0.570531741391015,98,-1.16259317081087
22701,22704,227,2,1,0.25,0.25,1,2008,2010,,0.25,0.375,0.25,0.25,0.25,0.25,0.25,2,2,22701,22704,83,-0.570531741391015,85,
22702,22703,227,2,1,0.25,0.25,1,2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,22702,22703,90,0.15908362877823,98,-1.16259317081087
22702,22704,227,2,1,0.25,0.25,1,2010,2010,,0.25,0.375,0.25,0.25,0.25,0.25,0.25,2,2,22702,22704,90,0.15908362877823,85,
22703,22704,227,2,1,0.25,0.25,1,2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,22703,22704,98,-1.16259317081087,85,
22801,22802,228,2,1,0.25,0.25,1,2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,22801,22802,83,0.523891313862852,91,0.89674985442133
22801,22803,228,2,1,0.25,0.25,1,2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,22801,22803,83,0.523891313862852,65,1.17035305243433
22801,22804,228,2,1,0.25,0.25,1,2010,2010,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,22801,22804,83,0.523891313862852,74,1.21142682622479
22802,22803,228,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,22802,22803,91,0.89674985442133,65,1.17035305243433
22802,22804,228,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,22802,22804,91,0.89674985442133,74,1.21142682622479
22803,22804,228,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,22803,22804,65,1.17035305243433,74,1.21142682622479
23101,23102,231,2,1,0.5,0.5,1,2010,2010,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,23101,23102,111,-0.222753168768175,116,-1.60992921028467
23601,23602,236,2,1,0.5,0.5,1,2010,2008,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,23601,23602,112,0.841513573730643,111.5,-0.30481034385023
