CID,MID,CRace,CGender,height,ageht,yearht,weight,agewt,yearwt,age_ht,age_wt,htst,wtst
837503,8375,1,1,69,18,2008,2448,16,2006,18,16,-0.469171886,-0.308156237
401,4,3,1,69,17,1998,2448,17,1998,17,17,-0.205676688,-0.364587497
2501,25,3,1,69,17,2008,2736,17,2008,17,17,-0.205676688,0.135942578
9201,92,3,1,69,17,2000,2400,17,2000,17,17,-0.205676688,-0.448009176
9802,98,3,1,68,17,2008,2160,17,2008,17,17,-0.500722863,-0.865117572
10002,100,3,1,70,17,2008,2208,17,2008,17,17,0.089369486,-0.781695893
14304,143,3,1,68,17,2008,2560,17,2008,17,17,-0.500722863,-0.169936912
14702,147,3,1,68,17,2008,2112,17,2008,17,17,-0.500722863,-0.948539252
16001,160,3,1,70,17,2008,2080,17,2008,17,17,0.089369486,-1.004153704
18003,180,3,1,70,17,2002,2400,17,2002,17,17,0.089369486,-0.448009176
18601,186,3,1,69,17,2008,2480,17,2008,17,17,-0.205676688,-0.308973044
23602,236,3,1,69,17,2008,2560,17,2008,17,17,-0.205676688,-0.169936912
45901,459,3,1,73,17,2008,2960,17,2008,17,17,0.974508011,0.525243748
51402,514,2,1,71,17,2008,3120,17,2008,17,17,0.384415661,0.803316012
53602,536,3,1,67,17,2008,2880,17,2008,17,17,-0.795769038,0.386207616
60402,604,3,1,71,17,2008,2400,17,2008,17,17,0.384415661,-0.448009176
60802,608,3,1,70,17,2008,2240,17,2008,17,17,0.089369486,-0.72608144
61803,618,3,1,72,17,2008,2624,17,2008,17,17,0.679461836,-0.058708007
73304,733,3,1,72,17,2008,3200,17,2008,17,17,0.679461836,0.942352144
76403,764,1,1,67,17,2004,2768,17,2004,17,17,-0.795769038,0.191557031
79001,790,3,1,73,17,2008,3840,17,2008,17,17,0.974508011,2.0546412
85402,854,3,1,72,17,2008,4160,17,2008,17,17,0.679461836,2.610785728
96203,962,3,1,68,17,2004,2400,17,2004,17,17,-0.500722863,-0.448009176
96701,967,3,1,70,17,2008,2240,17,2008,17,17,0.089369486,-0.72608144
97502,975,3,1,69,17,2002,2400,17,2002,17,17,-0.205676688,-0.448009176
101502,1015,3,1,69,17,2004,2560,17,2004,17,17,-0.205676688,-0.169936912
102501,1025,2,1,67,17,1990,2800,17,1990,17,17,-0.795769038,0.247171484
103801,1038,3,1,66,17,2008,1920,17,2008,17,17,-1.090815213,-1.282225968
108002,1080,3,1,75,17,2008,3520,17,2008,17,17,1.56460036,1.498496672
108803,1088,3,1,72,17,2008,1760,17,2008,17,17,0.679461836,-1.560298233
112305,1123,1,1,69,17,2008,2400,17,2008,17,17,-0.205676688,-0.448009176
115203,1152,2,1,74,17,2008,2656,17,2008,17,17,1.269554185,-0.003093554
117003,1170,3,1,71,17,2008,2480,17,2008,17,17,0.384415661,-0.308973044
123401,1234,3,1,68,17,2008,2480,17,2008,17,17,-0.500722863,-0.308973044
125804,1258,3,1,67,17,2008,2496,17,2008,17,17,-0.795769038,-0.281165818
132403,1324,3,1,66,17,2008,2160,17,2008,17,17,-1.090815213,-0.865117572
132802,1328,3,1,73,17,2008,3520,17,2008,17,17,0.974508011,1.498496672
137001,1370,3,1,72,17,2008,2400,17,2008,17,17,0.679461836,-0.448009176
143901,1439,2,1,72,17,2008,2608,17,2008,17,17,0.679461836,-0.086515233
150201,1502,3,1,72,17,2008,2640,17,2008,17,17,0.679461836,-0.03090078
153202,1532,3,1,70,17,2008,2560,17,2008,17,17,0.089369486,-0.169936912
165701,1657,3,1,68,17,2008,2720,17,2008,17,17,-0.500722863,0.108135352
167602,1676,3,1,67,17,2008,2400,17,2008,17,17,-0.795769038,-0.448009176
173202,1732,3,1,72,17,2004,2960,17,2004,17,17,0.679461836,0.525243748
176801,1768,3,1,73,17,2008,2480,17,2008,17,17,0.974508011,-0.308973044
180402,1804,3,1,79,17,2008,3120,17,2008,17,17,2.744785059,0.803316012
182903,1829,2,1,69,17,2008,2656,17,2008,17,17,-0.205676688,-0.003093554
186302,1863,3,1,73,17,2008,4480,17,2008,17,17,0.974508011,3.166930256
189801,1898,3,1,68,17,1998,2800,17,1998,17,17,-0.500722863,0.247171484
193502,1935,3,1,70,17,2008,2560,17,2008,17,17,0.089369486,-0.169936912
207702,2077,3,1,74,17,1992,2784,17,1992,17,17,1.269554185,0.219364257
223501,2235,3,1,73,17,2008,3152,17,2008,17,17,0.974508011,0.858930465
234003,2340,3,1,72,17,2008,3200,17,2008,17,17,0.679461836,0.942352144
234202,2342,3,1,72,17,2002,2400,17,2002,17,17,0.679461836,-0.448009176
236203,2362,2,1,72,17,2008,2800,17,2008,17,17,0.679461836,0.247171484
243301,2433,3,1,70,17,2008,2720,17,2008,17,17,0.089369486,0.108135352
245402,2454,3,1,74,17,2008,2480,17,2008,17,17,1.269554185,-0.308973044
252801,2528,3,1,76,17,1994,2848,17,1994,17,17,1.859646535,0.330593163
253001,2530,3,1,74,17,2008,3136,17,2008,17,17,1.269554185,0.831123238
267702,2677,1,1,67,17,2008,2720,17,2008,17,17,-0.795769038,0.108135352
271203,2712,2,1,64,17,2008,2480,17,2008,17,17,-1.680907562,-0.308973044
274001,2740,3,1,68,17,2008,2400,17,2008,17,17,-0.500722863,-0.448009176
287806,2878,1,1,68,17,2008,2032,17,2008,17,17,-0.500722863,-1.087575384
290802,2908,3,1,72,17,2008,2240,17,2008,17,17,0.679461836,-0.72608144
302001,3020,3,1,63,17,2008,2320,17,2008,17,17,-1.975953737,-0.587045308
303502,3035,3,1,66,17,2008,3392,17,2008,17,17,-1.090815213,1.276038861
304104,3041,3,1,70,17,2008,2400,17,2008,17,17,0.089369486,-0.448009176
307401,3074,2,1,68,17,2002,4320,17,2002,17,17,-0.500722863,2.888857992
315502,3155,3,1,69,17,2008,2800,17,2008,17,17,-0.205676688,0.247171484
316201,3162,3,1,69,17,2008,2720,17,2008,17,17,-0.205676688,0.108135352
317901,3179,3,1,70,17,2008,2160,17,2008,17,17,0.089369486,-0.865117572
320103,3201,3,1,71,17,2008,2320,17,2008,17,17,0.384415661,-0.587045308
322504,3225,3,1,61,17,2008,1520,17,2008,17,17,-2.566046086,-1.977406629
334805,3348,3,1,68,17,2006,2400,17,2006,17,17,-0.500722863,-0.448009176
336302,3363,3,1,66,17,2008,2272,17,2008,17,17,-1.090815213,-0.670466988
342601,3426,3,1,72,17,2008,2560,17,2008,17,17,0.679461836,-0.169936912
343502,3435,1,1,62,17,2008,3360,17,2008,17,17,-2.270999911,1.220424408
345601,3456,3,1,73,17,2008,2480,17,2008,17,17,0.974508011,-0.308973044
347602,3476,3,1,74,17,2008,4000,17,2008,17,17,1.269554185,2.332713464
349101,3491,3,1,72,17,2004,2480,17,2004,17,17,0.679461836,-0.308973044
352402,3524,3,1,69,17,2008,2400,17,2008,17,17,-0.205676688,-0.448009176
373601,3736,3,1,71,17,2008,2480,17,2008,17,17,0.384415661,-0.308973044
380201,3802,3,1,71,17,2008,2560,17,2008,17,17,0.384415661,-0.169936912
381904,3819,2,1,70,17,2008,2400,17,2008,17,17,0.089369486,-0.448009176
397002,3970,3,1,65,17,2008,1376,17,2008,17,17,-1.385861387,-2.227671666
404502,4045,3,1,72,17,2004,2400,17,2004,17,17,0.679461836,-0.448009176
405102,4051,3,1,73,17,2008,3840,17,2008,17,17,0.974508011,2.0546412
406502,4065,3,1,74,17,2008,2240,17,2008,17,17,1.269554185,-0.72608144
412303,4123,2,1,70,17,2008,2240,17,2008,17,17,0.089369486,-0.72608144
423103,4231,3,1,71,17,2008,2352,17,2008,17,17,0.384415661,-0.531430856
444703,4447,3,1,73,17,2008,3040,17,2008,17,17,0.974508011,0.66427988
448103,4481,3,1,70,17,2008,2880,17,2008,17,17,0.089369486,0.386207616
448201,4482,3,1,71,17,2008,4240,17,2008,17,17,0.384415661,2.74982186
458402,4584,3,1,70,17,2008,2704,17,2008,17,17,0.089369486,0.080328125
458801,4588,3,1,74,17,1994,2480,17,1994,17,17,1.269554185,-0.308973044
459001,4590,3,1,72,17,2008,2720,17,2008,17,17,0.679461836,0.108135352
460201,4602,3,1,76,17,2008,4560,17,2008,17,17,1.859646535,3.305966388
474403,4744,3,1,71,17,2008,2720,17,2008,17,17,0.384415661,0.108135352
476801,4768,3,1,70,17,2006,2080,17,2006,17,17,0.089369486,-1.004153704
489902,4899,3,1,70,17,2008,2320,17,2008,17,17,0.089369486,-0.587045308
493101,4931,3,1,65,17,2008,3760,17,2008,17,17,-1.385861387,1.915605068
495401,4954,3,1,69,17,2008,2320,17,2008,17,17,-0.205676688,-0.587045308
497202,4972,3,1,72,17,2008,2480,17,2008,17,17,0.679461836,-0.308973044
497602,4976,3,1,76,17,2008,2720,17,2008,17,17,1.859646535,0.108135352
499703,4997,3,1,66,17,2008,2720,17,2008,17,17,-1.090815213,0.108135352
501901,5019,3,1,69,17,2008,2080,17,2008,17,17,-0.205676688,-1.004153704
502601,5026,1,1,73,17,2008,2800,17,2008,17,17,0.974508011,0.247171484
504501,5045,1,1,72,17,2004,2000,17,2004,17,17,0.679461836,-1.143189836
511503,5115,3,1,73,17,2008,3040,17,2008,17,17,0.974508011,0.66427988
515202,5152,3,1,69,17,2008,2480,17,2008,17,17,-0.205676688,-0.308973044
516301,5163,3,1,72,17,2008,2640,17,2008,17,17,0.679461836,-0.03090078
520801,5208,3,1,65,17,2008,1920,17,2008,17,17,-1.385861387,-1.282225968
521401,5214,3,1,75,17,2006,3520,17,2006,17,17,1.56460036,1.498496672
526102,5261,1,1,70,17,2000,4320,17,2000,17,17,0.089369486,2.888857992
527601,5276,3,1,68,17,2008,2960,17,2008,17,17,-0.500722863,0.525243748
530901,5309,3,1,69,17,1992,2320,17,1992,17,17,-0.205676688,-0.587045308
531001,5310,3,1,71,17,2008,2720,17,2008,17,17,0.384415661,0.108135352
537002,5370,3,1,75,17,2008,2960,17,2008,17,17,1.56460036,0.525243748
543602,5436,3,1,74,17,2008,2992,17,2008,17,17,1.269554185,0.580858201
544201,5442,3,1,71,17,2008,2400,17,2008,17,17,0.384415661,-0.448009176
549203,5492,3,1,69,17,2004,3520,17,2004,17,17,-0.205676688,1.498496672
556301,5563,3,1,70,17,1994,2400,17,1994,17,17,0.089369486,-0.448009176
556801,5568,3,1,67,17,2006,2960,17,2006,17,17,-0.795769038,0.525243748
565602,5656,3,1,74,17,2008,4800,17,2008,17,17,1.269554185,3.723074784
566101,5661,3,1,79,17,2008,3520,17,2008,17,17,2.744785059,1.498496672
569001,5690,1,1,75,17,2008,4080,17,2008,17,17,1.56460036,2.471749596
571201,5712,3,1,73,17,2008,2400,17,2008,17,17,0.974508011,-0.448009176
572803,5728,1,1,71,17,2008,2880,17,2008,17,17,0.384415661,0.386207616
577403,5774,1,1,65,17,2008,2640,17,2008,17,17,-1.385861387,-0.03090078
585302,5853,1,1,75,17,2008,2800,17,2008,17,17,1.56460036,0.247171484
587003,5870,1,1,71,17,2008,4000,17,2008,17,17,0.384415661,2.332713464
592302,5923,2,1,68,17,2008,2960,17,2008,17,17,-0.500722863,0.525243748
597304,5973,2,1,73,17,2008,3040,17,2008,17,17,0.974508011,0.66427988
606904,6069,2,1,73,17,2008,2320,17,2008,17,17,0.974508011,-0.587045308
623802,6238,2,1,72,17,2008,3360,17,2008,17,17,0.679461836,1.220424408
627002,6270,2,1,67,17,2008,2320,17,2008,17,17,-0.795769038,-0.587045308
627003,6270,2,1,65,17,2008,2480,17,2008,17,17,-1.385861387,-0.308973044
629502,6295,2,1,67,17,2008,2560,17,2008,17,17,-0.795769038,-0.169936912
633603,6336,2,1,66,17,2008,2240,17,2008,17,17,-1.090815213,-0.72608144
633702,6337,2,1,64,17,2008,1920,17,2008,17,17,-1.680907562,-1.282225968
637003,6370,2,1,52,17,2008,2048,17,2008,17,17,-5.221461659,-1.059768157
637105,6371,2,1,73,17,2006,2400,17,2006,17,17,0.974508011,-0.448009176
643403,6434,2,1,66,17,2008,2320,17,2008,17,17,-1.090815213,-0.587045308
644807,6448,2,1,66,17,2008,2640,17,2008,17,17,-1.090815213,-0.03090078
664502,6645,2,1,69,17,2008,2352,17,2008,17,17,-0.205676688,-0.531430856
665403,6654,1,1,62,17,2008,2208,17,2008,17,17,-2.270999911,-0.781695893
666802,6668,2,1,73,17,2008,2480,17,2008,17,17,0.974508011,-0.308973044
669302,6693,1,1,66,17,2008,2720,17,2008,17,17,-1.090815213,0.108135352
678803,6788,1,1,69,17,2008,2000,17,2008,17,17,-0.205676688,-1.143189836
688001,6880,1,1,67,17,2008,2320,17,2008,17,17,-0.795769038,-0.587045308
691301,6913,2,1,66,17,2008,3200,17,2008,17,17,-1.090815213,0.942352144
708602,7086,2,1,66,17,2008,2160,17,2008,17,17,-1.090815213,-0.865117572
718903,7189,2,1,73,17,2008,2400,17,2008,17,17,0.974508011,-0.448009176
737702,7377,2,1,68,17,2008,2160,17,2008,17,17,-0.500722863,-0.865117572
744902,7449,2,1,64,17,2008,2112,17,2008,17,17,-1.680907562,-0.948539252
751802,7518,2,1,66,17,2008,2304,17,2008,17,17,-1.090815213,-0.614852535
760301,7603,1,1,69,17,2008,2320,17,2008,17,17,-0.205676688,-0.587045308
768402,7684,1,1,73,17,2008,2160,17,2008,17,17,0.974508011,-0.865117572
769503,7695,2,1,65,17,2008,1840,17,2008,17,17,-1.385861387,-1.4212621
775003,7750,1,1,67,17,2006,2240,17,2006,17,17,-0.795769038,-0.72608144
781001,7810,2,1,73,17,1998,3440,17,1998,17,17,0.974508011,1.35946054
781804,7818,2,1,70,17,2006,2400,17,2006,17,17,0.089369486,-0.448009176
793301,7933,2,1,67,17,1990,2240,17,1990,17,17,-0.795769038,-0.72608144
796802,7968,1,1,70,17,2000,2432,17,2000,17,17,0.089369486,-0.392394724
809104,8091,1,1,67,17,2008,2080,17,2008,17,17,-0.795769038,-1.004153704
810502,8105,1,1,69,17,2008,3072,17,2008,17,17,-0.205676688,0.719894333
817601,8176,1,1,70,17,2006,2880,17,2006,17,17,0.089369486,0.386207616
818102,8181,1,1,68,17,2008,2400,17,2008,17,17,-0.500722863,-0.448009176
826002,8260,1,1,73,17,2004,3360,17,2004,17,17,0.974508011,1.220424408
826903,8269,1,1,67,17,2008,3200,17,2008,17,17,-0.795769038,0.942352144
829804,8298,1,1,70,17,2008,3520,17,2008,17,17,0.089369486,1.498496672
835703,8357,1,1,66,17,2006,2160,17,2006,17,17,-1.090815213,-0.865117572
867401,8674,3,1,69,17,1988,2000,17,1988,17,17,-0.205676688,-1.143189836
870604,8706,1,1,69,17,2008,2080,17,2008,17,17,-0.205676688,-1.004153704
891301,8913,1,1,71,17,2002,2080,17,2002,17,17,0.384415661,-1.004153704
894402,8944,1,1,66,17,2008,1760,17,2008,17,17,-1.090815213,-1.560298233
894803,8948,1,1,66,17,2008,2560,17,2008,17,17,-1.090815213,-0.169936912
896601,8966,1,1,69,17,1992,2880,17,1992,17,17,-0.205676688,0.386207616
939203,9392,2,1,65,17,2004,3680,17,2004,17,17,-1.385861387,1.776568936
940103,9401,2,1,67,17,2008,2000,17,2008,17,17,-0.795769038,-1.143189836
942102,9421,2,1,77,17,2008,2960,17,2008,17,17,2.154692709,0.525243748
944103,9441,2,1,71,17,2008,2640,17,2008,17,17,0.384415661,-0.03090078
952305,9523,2,1,70,17,2008,2480,17,2008,17,17,0.089369486,-0.308973044
956802,9568,2,1,70,17,2008,2960,17,2008,17,17,0.089369486,0.525243748
957805,9578,1,1,69,17,2008,2400,17,2008,17,17,-0.205676688,-0.448009176
977203,9772,1,1,72,17,2006,3040,17,2006,17,17,0.679461836,0.66427988
983202,9832,1,1,67,17,2004,2400,17,2004,17,17,-0.795769038,-0.448009176
985201,9852,1,1,69,17,2000,3200,17,2000,17,17,-0.205676688,0.942352144
986505,9865,1,1,66,17,2008,2080,17,2008,17,17,-1.090815213,-1.004153704
997003,9970,2,1,67,17,2008,2640,17,2008,17,17,-0.795769038,-0.03090078
999202,9992,1,1,70,17,2008,2848,17,2008,17,17,0.089369486,0.330593163
1003205,10032,1,1,67,17,2008,2960,17,2008,17,17,-0.795769038,0.525243748
1004901,10049,1,1,71,17,1998,2160,17,1998,17,17,0.384415661,-0.865117572
1019104,10191,2,1,72,17,2008,2560,17,2008,17,17,0.679461836,-0.169936912
1037103,10371,1,1,64,17,2008,2160,17,2008,17,17,-1.680907562,-0.865117572
1050703,10507,1,1,70,17,2008,3856,17,2008,17,17,0.089369486,2.082448426
1137102,11371,3,1,70,17,2008,2400,17,2008,17,17,0.089369486,-0.448009176
1181403,11814,3,1,67,17,2008,2320,17,2008,17,17,-0.795769038,-0.587045308
1181903,11819,3,1,70,17,2008,2080,17,2008,17,17,0.089369486,-1.004153704
1187802,11878,3,1,71,17,2008,2320,17,2008,17,17,0.384415661,-0.587045308
1189801,11898,3,1,72,17,2008,2720,17,2008,17,17,0.679461836,0.108135352
1190901,11909,3,1,63,17,2008,1920,17,2008,17,17,-1.975953737,-1.282225968
1198102,11981,1,1,72,17,2008,2640,17,2008,17,17,0.679461836,-0.03090078
1202201,12022,3,1,73,17,2008,2480,17,2008,17,17,0.974508011,-0.308973044
1216202,12162,2,1,67,17,2008,3200,17,2008,17,17,-0.795769038,0.942352144
1217603,12176,1,1,73,17,2008,2080,17,2008,17,17,0.974508011,-1.004153704
1219106,12191,2,1,66,17,2008,2080,17,2008,17,17,-1.090815213,-1.004153704
1221702,12217,1,1,73,17,2008,2176,17,2008,17,17,0.974508011,-0.837310346
54602,546,3,1,68,16,2006,2880,18,2008,16,18,-0.489079281,0.092820613
471701,4717,3,1,68,16,2006,2000,18,2008,16,18,-0.489079281,-1.340450829
1601,16,3,1,73,18,2008,2720,18,2008,18,18,0.922616562,-0.167774195
5002,50,3,1,72,18,2006,3248,18,2006,18,18,0.57466945,0.692188671
9702,97,3,1,72,18,2008,2640,18,2008,18,18,0.57466945,-0.298071598
12402,124,3,1,74,18,2008,2640,18,2008,18,18,1.270563674,-0.298071598
17402,174,1,1,70,18,2008,3360,18,2008,18,18,-0.121224774,0.874605036
18302,183,3,1,72,18,2006,3040,18,2006,18,18,0.57466945,0.353415421
19701,197,3,1,67,18,2008,1840,18,2008,18,18,-1.16506611,-1.601045637
23601,236,3,1,72,18,2006,3360,18,2006,18,18,0.57466945,0.874605036
25403,254,3,1,72,18,2008,2240,18,2008,18,18,0.57466945,-0.949558618
29201,292,3,1,75,18,2008,2640,18,2008,18,18,1.618510786,-0.298071598
29302,293,3,1,72,18,2006,2560,18,2006,18,18,0.57466945,-0.428369002
34401,344,3,1,71,18,2008,3120,18,2008,18,18,0.226722338,0.483712825
38802,388,2,1,65,18,2008,3520,18,2008,18,18,-1.860960334,1.135199844
43102,431,3,1,71,18,2008,2560,18,2008,18,18,0.226722338,-0.428369002
46702,467,3,1,68,18,2008,2080,18,2008,18,18,-0.817118998,-1.210153425
47401,474,3,1,70,18,2008,2400,18,2008,18,18,-0.121224774,-0.68896381
48502,485,3,1,70,18,2008,2800,18,2008,18,18,-0.121224774,-0.037476791
49201,492,3,1,71,18,2008,2192,18,2008,18,18,0.226722338,-1.02773706
62102,621,2,1,69,18,2008,2800,18,2008,18,18,-0.469171886,-0.037476791
62703,627,3,1,72,18,2008,4240,18,2008,18,18,0.57466945,2.307876478
64002,640,3,1,71,18,2008,2320,18,2008,18,18,0.226722338,-0.819261214
66201,662,3,1,75,18,2008,3904,18,2008,18,18,1.618510786,1.760627382
67702,677,2,1,71,18,2008,2560,18,2008,18,18,0.226722338,-0.428369002
74602,746,3,1,66,18,2008,3680,18,2008,18,18,-1.513013222,1.395794651
75201,752,3,1,72,18,2008,2720,18,2008,18,18,0.57466945,-0.167774195
79203,792,3,1,71,18,2008,3520,18,2008,18,18,0.226722338,1.135199844
88702,887,3,1,74,18,2008,3680,18,2008,18,18,1.270563674,1.395794651
93203,932,3,1,73,18,2008,3088,18,2008,18,18,0.922616562,0.431593863
93602,936,3,1,70,18,2008,2400,18,2008,18,18,-0.121224774,-0.68896381
97401,974,3,1,68,18,2008,2320,18,2008,18,18,-0.817118998,-0.819261214
107702,1077,3,1,74,18,1996,2384,18,1996,18,18,1.270563674,-0.715023291
109003,1090,3,1,71,18,2008,2240,18,2008,18,18,0.226722338,-0.949558618
115901,1159,2,1,67,18,2008,3680,18,2008,18,18,-1.16506611,1.395794651
120302,1203,2,1,66,18,2008,2400,18,2008,18,18,-1.513013222,-0.68896381
121005,1210,2,1,69,18,2008,2880,18,2008,18,18,-0.469171886,0.092820613
121006,1210,2,1,69,18,2008,2544,18,2008,18,18,-0.469171886,-0.454428483
129502,1295,2,1,73,18,2008,4000,18,2008,18,18,0.922616562,1.916984267
130603,1306,3,1,69,18,2008,2496,18,2008,18,18,-0.469171886,-0.532606925
138501,1385,2,1,75,18,2008,3200,18,2008,18,18,1.618510786,0.614010228
138902,1389,2,1,72,18,2008,4000,18,2008,18,18,0.57466945,1.916984267
140107,1401,1,1,65,18,2004,2640,18,2004,18,18,-1.860960334,-0.298071598
143503,1435,2,1,72,18,2008,2880,18,2008,18,18,0.57466945,0.092820613
151201,1512,3,1,71,18,2008,3200,18,2008,18,18,0.226722338,0.614010228
153302,1533,1,1,72,18,2008,2688,18,2008,18,18,0.57466945,-0.219893156
163804,1638,3,1,72,18,2008,2400,18,2008,18,18,0.57466945,-0.68896381
163901,1639,3,1,69,18,2008,2400,18,2008,18,18,-0.469171886,-0.68896381
172903,1729,1,1,74,18,2002,2800,18,2002,18,18,1.270563674,-0.037476791
173402,1734,3,1,72,18,2008,2880,18,2008,18,18,0.57466945,0.092820613
187803,1878,3,1,78,18,2008,4160,18,2008,18,18,2.662352123,2.177579074
201601,2016,3,1,72,18,2008,2560,18,2008,18,18,0.57466945,-0.428369002
203501,2035,3,1,71,18,2008,2880,18,2008,18,18,0.226722338,0.092820613
208801,2088,3,1,75,18,2008,2720,18,2008,18,18,1.618510786,-0.167774195
210503,2105,3,1,74,18,2008,2800,18,2008,18,18,1.270563674,-0.037476791
211203,2112,3,1,71,18,2008,3440,18,2008,18,18,0.226722338,1.00490244
215401,2154,3,1,68,18,2004,3232,18,2004,18,18,-0.817118998,0.66612919
220301,2203,3,1,70,18,2008,4160,18,2008,18,18,-0.121224774,2.177579074
220401,2204,3,1,70,18,2008,2800,18,2008,18,18,-0.121224774,-0.037476791
223702,2237,3,1,70,18,2008,2720,18,2008,18,18,-0.121224774,-0.167774195
227002,2270,2,1,66,18,2008,2400,18,2008,18,18,-1.513013222,-0.68896381
228901,2289,3,1,71,18,2008,2480,18,2008,18,18,0.226722338,-0.558666406
233301,2333,3,1,67,18,2008,2160,18,2008,18,18,-1.16506611,-1.079856021
236002,2360,2,1,72,18,2002,2640,18,2002,18,18,0.57466945,-0.298071598
236901,2369,3,1,76,18,2008,2880,18,2008,18,18,1.966457898,0.092820613
247101,2471,3,1,75,18,2004,3040,18,2004,18,18,1.618510786,0.353415421
249202,2492,3,1,70,18,2008,2080,18,2008,18,18,-0.121224774,-1.210153425
249601,2496,3,1,73,18,1996,3040,18,1996,18,18,0.922616562,0.353415421
254402,2544,3,1,72,18,2008,2640,18,2008,18,18,0.57466945,-0.298071598
255201,2552,3,1,71,18,2008,2560,18,2008,18,18,0.226722338,-0.428369002
258801,2588,3,1,75,18,2008,2880,18,2008,18,18,1.618510786,0.092820613
260601,2606,3,1,72,18,2006,2880,18,2006,18,18,0.57466945,0.092820613
260701,2607,3,1,70,18,2008,2400,18,2008,18,18,-0.121224774,-0.68896381
261503,2615,3,1,71,18,2008,4000,18,2008,18,18,0.226722338,1.916984267
265502,2655,1,1,65,18,2008,2112,18,2008,18,18,-1.860960334,-1.158034464
270401,2704,1,1,65,18,2006,2400,18,2006,18,18,-1.860960334,-0.68896381
271202,2712,2,1,68,18,2008,2624,18,2008,18,18,-0.817118998,-0.324131079
275201,2752,3,1,71,18,1992,3440,18,1992,18,18,0.226722338,1.00490244
276903,2769,2,1,70,18,2008,3424,18,2008,18,18,-0.121224774,0.978842959
281402,2814,3,1,72,18,2008,2640,18,2008,18,18,0.57466945,-0.298071598
287805,2878,1,1,73,18,2008,3680,18,2008,18,18,0.922616562,1.395794651
290001,2900,3,1,74,18,2008,2720,18,2008,18,18,1.270563674,-0.167774195
291102,2911,1,1,73,18,2006,2640,18,2006,18,18,0.922616562,-0.298071598
305402,3054,3,1,62,18,2008,1760,18,2008,18,18,-2.90480167,-1.73134304
315103,3151,3,1,70,18,2008,2640,18,2008,18,18,-0.121224774,-0.298071598
324303,3243,3,1,71,18,2008,2960,18,2008,18,18,0.226722338,0.223118017
325202,3252,3,1,68,18,2008,2000,18,2008,18,18,-0.817118998,-1.340450829
335801,3358,3,1,70,18,2008,4800,18,2008,18,18,-0.121224774,3.219958305
337104,3371,2,1,74,18,2008,2464,18,2008,18,18,1.270563674,-0.584725887
340702,3407,3,1,72,18,2002,2576,18,2002,18,18,0.57466945,-0.402309521
345701,3457,3,1,70,18,2008,2688,18,2008,18,18,-0.121224774,-0.219893156
351102,3511,3,1,67,18,2008,2160,18,2008,18,18,-1.16506611,-1.079856021
352301,3523,3,1,71,18,2008,3392,18,2008,18,18,0.226722338,0.926723998
353102,3531,3,1,71,18,2008,2400,18,2008,18,18,0.226722338,-0.68896381
353702,3537,3,1,73,18,2008,2480,18,2008,18,18,0.922616562,-0.558666406
354407,3544,2,1,68,18,2008,2080,18,2008,18,18,-0.817118998,-1.210153425
354408,3544,2,1,70,18,2008,2288,18,2008,18,18,-0.121224774,-0.871380175
354902,3549,3,1,71,18,2008,2640,18,2008,18,18,0.226722338,-0.298071598
