"","Subject2Tag","Subject1Tag","R","MultipleBirth","Race_1","Gender_1","HtSt19to25_1","AgeHt_1","Bmi_1","Afi_1","Afm_1","Afd_1","MathStd_1","ReadRecStd_1","Race_2","Gender_2","HtSt19to25_2","AgeHt_2","Bmi_2","Afi_2","Afm_2","Afd_2","MathStd_2","ReadRecStd_2"
"197",25405,25401,0.25,0,3,1,0.542276012,26,23.73167438,NA,NA,12,93,99,3,2,NA,NA,16.45941727,NA,11,NA,122,107
"198",25405,25403,0.25,0,3,1,NA,18,18.98533951,NA,NA,11,113,123,3,2,NA,NA,16.45941727,NA,11,NA,122,107
"199",25405,25404,0.5,0,3,1,NA,12,17.575,NA,NA,NA,123,105,3,2,NA,NA,16.45941727,NA,11,NA,122,107
"200",25502,25501,0.5,0,3,2,NA,18,22.31201172,18,13,15,117,118,3,2,0.510561207,23,22.59412305,19,12,15,114,120
"201",25503,25501,0.5,0,3,2,NA,18,22.31201172,18,13,15,117,118,3,2,0.510561207,20,22.59412305,18,12,11,119,135
"202",25503,25502,0.5,0,3,2,0.510561207,23,22.59412305,19,12,15,114,120,3,2,0.510561207,20,22.59412305,18,12,11,119,135
"203",25504,25501,0.5,0,3,2,NA,18,22.31201172,18,13,15,117,118,3,2,NA,16,18.80213018,NA,12,11,125,116
"204",25504,25503,0.5,0,3,2,0.510561207,20,22.59412305,18,12,11,119,135,3,2,NA,16,18.80213018,NA,12,11,125,116
"205",25504,25502,0.5,0,3,2,0.510561207,23,22.59412305,19,12,15,114,120,3,2,NA,16,18.80213018,NA,12,11,125,116
"206",25505,25502,0.5,0,3,2,0.510561207,23,22.59412305,19,12,15,114,120,3,1,NA,NA,NA,NA,NA,NA,128,118
"207",25505,25501,0.5,0,3,2,NA,18,22.31201172,18,13,15,117,118,3,1,NA,NA,NA,NA,NA,NA,128,118
"208",25505,25503,0.5,0,3,2,0.510561207,20,22.59412305,18,12,11,119,135,3,1,NA,NA,NA,NA,NA,NA,128,118
"209",25505,25504,0.5,0,3,2,NA,16,18.80213018,NA,12,11,125,116,3,1,NA,NA,NA,NA,NA,NA,128,118
"210",25602,25601,0.25,0,3,2,0.510561207,27,35.50505051,18,11,12,99,94,3,1,NA,NA,NA,NA,NA,NA,116,117
"211",25802,25801,0.5,0,3,2,1.205945297,27,33.44723183,18,14,17,111,97,3,2,0.858253252,26,25.82185491,18,14,16,104,93
"212",25803,25801,0.5,0,3,2,1.205945297,27,33.44723183,18,14,17,111,97,3,1,-1.418095311,21,30.01790634,NA,NA,16,119,105
"213",25803,25802,0.5,0,3,2,0.858253252,26,25.82185491,18,14,16,104,93,3,1,-1.418095311,21,30.01790634,NA,NA,16,119,105
"214",26202,26201,0.5,0,3,2,0.162869162,23,37.43786982,21,13,16,123,135,3,2,NA,6,NA,NA,NA,NA,109,103
"215",26502,26501,0.5,0,3,2,NA,15,18.8266217,NA,13,14,135,118,3,2,NA,14,18.94920918,NA,12,NA,131,135
"216",26503,26501,0.5,0,3,2,NA,15,18.8266217,NA,13,14,135,118,3,1,NA,13,15.23166667,NA,NA,NA,115,94
"217",26503,26502,0.5,0,3,2,NA,14,18.94920918,NA,12,NA,131,135,3,1,NA,13,15.23166667,NA,NA,NA,115,94
"218",26504,26501,0.5,0,3,2,NA,15,18.8266217,NA,13,14,135,118,3,1,NA,10,16.87719298,NA,NA,NA,115,103
"219",26504,26502,0.5,0,3,2,NA,14,18.94920918,NA,12,NA,131,135,3,1,NA,10,16.87719298,NA,NA,NA,115,103
"220",26504,26503,0.5,0,3,1,NA,13,15.23166667,NA,NA,NA,115,94,3,1,NA,10,16.87719298,NA,NA,NA,115,103
"221",27202,27201,0.5,0,3,1,0.542276012,24,21.69753086,20,NA,13,123,120,3,1,0.869004566,21,22.42634641,NA,NA,14,135,131
"222",27203,27201,0.5,0,3,1,0.542276012,24,21.69753086,20,NA,13,123,120,3,1,NA,16,24.38979592,NA,NA,14,118,135
"223",27203,27202,0.5,0,3,1,0.869004566,21,22.42634641,NA,NA,14,135,131,3,1,NA,16,24.38979592,NA,NA,14,118,135
"224",27204,27201,0.5,0,3,1,0.542276012,24,21.69753086,20,NA,13,123,120,3,2,NA,NA,16.05885515,NA,13,NA,116,120
"225",27204,27202,0.5,0,3,1,0.869004566,21,22.42634641,NA,NA,14,135,131,3,2,NA,NA,16.05885515,NA,13,NA,116,120
"226",27204,27203,0.5,0,3,1,NA,16,24.38979592,NA,NA,14,118,135,3,2,NA,NA,16.05885515,NA,13,NA,116,120
"227",27502,27501,0.5,0,3,2,NA,16,24.12662722,15,12,13,120,107,3,1,NA,14,21.96875,NA,NA,12,122,112
"228",27802,27801,0.25,0,3,2,0.162869162,21,33.27810651,16,12,13,111,131,3,2,NA,16,22.59412305,NA,13,14,101,110
"229",27803,27801,0.25,0,3,2,0.162869162,21,33.27810651,16,12,13,111,131,3,2,NA,12,22.67132491,NA,NA,NA,100,105
"230",27803,27802,0.5,0,3,2,NA,16,22.59412305,NA,13,14,101,110,3,2,NA,12,22.67132491,NA,NA,NA,100,105
"231",27804,27801,0.25,0,3,2,0.162869162,21,33.27810651,16,12,13,111,131,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"232",27804,27802,0.5,0,3,2,NA,16,22.59412305,NA,13,14,101,110,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"233",27804,27803,0.5,0,3,2,NA,12,22.67132491,NA,NA,NA,100,105,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"234",28202,28201,0.5,0,3,2,NA,16,22.14033762,NA,14,NA,108,107,3,2,NA,NA,14.9252889,NA,13,NA,122,108
"235",28502,28501,0.25,0,1,2,-1.227899017,30,24.21444444,16,11,16,91,113,1,2,-0.184822883,27,29.86376953,14,13,15,93,98
"236",28503,28501,0.25,0,1,2,-1.227899017,30,24.21444444,16,11,16,91,113,1,1,-1.418095311,22,29.85651974,16,NA,NA,92,87
"237",28503,28502,0.5,0,1,2,-0.184822883,27,29.86376953,14,13,15,93,98,1,1,-1.418095311,22,29.85651974,16,NA,NA,92,87
"238",28702,28701,0.5,0,3,2,0.510561207,25,25.17630854,16,13,18,95,95,3,1,NA,16,18.25657895,NA,NA,12,93,93
"239",28802,28801,0.25,0,3,1,0.542276012,28,30.91898148,14,NA,14,106,105,3,1,1.19573312,21,25.67567568,15,NA,14,103,96
"240",28803,28801,0.25,0,3,1,0.542276012,28,30.91898148,14,NA,14,106,105,3,2,NA,14,19.20265349,NA,12,14,79,98
"241",28803,28802,0.25,0,3,1,1.19573312,21,25.67567568,15,NA,14,103,96,3,2,NA,14,19.20265349,NA,12,14,79,98
"242",28804,28801,0.25,0,3,1,0.542276012,28,30.91898148,14,NA,14,106,105,3,1,NA,NA,NA,NA,NA,NA,116,107
"243",28804,28802,0.25,0,3,1,1.19573312,21,25.67567568,15,NA,14,103,96,3,1,NA,NA,NA,NA,NA,NA,116,107
"244",28804,28803,0.25,0,3,2,NA,14,19.20265349,NA,12,14,79,98,3,1,NA,NA,NA,NA,NA,NA,116,107
"245",28805,28801,0.25,0,3,1,0.542276012,28,30.91898148,14,NA,14,106,105,3,2,NA,NA,NA,NA,NA,NA,95,96
"246",28805,28804,0.5,0,3,1,NA,NA,NA,NA,NA,NA,116,107,3,2,NA,NA,NA,NA,NA,NA,95,96
"247",28805,28802,0.25,0,3,1,1.19573312,21,25.67567568,15,NA,14,103,96,3,2,NA,NA,NA,NA,NA,NA,95,96
"248",28805,28803,0.25,0,3,2,NA,14,19.20265349,NA,12,14,79,98,3,2,NA,NA,NA,NA,NA,NA,95,96
"249",28806,28801,0.25,0,3,1,0.542276012,28,30.91898148,14,NA,14,106,105,3,1,NA,NA,NA,NA,NA,NA,93,104
"250",28806,28803,0.25,0,3,2,NA,14,19.20265349,NA,12,14,79,98,3,1,NA,NA,NA,NA,NA,NA,93,104
"251",28806,28802,0.25,0,3,1,1.19573312,21,25.67567568,15,NA,14,103,96,3,1,NA,NA,NA,NA,NA,NA,93,104
"252",28806,28804,0.5,0,3,1,NA,NA,NA,NA,NA,NA,116,107,3,1,NA,NA,NA,NA,NA,NA,93,104
"253",28806,28805,0.5,2,3,2,NA,NA,NA,NA,NA,NA,95,96,3,1,NA,NA,NA,NA,NA,NA,93,104
"254",28902,28901,0.25,0,3,1,1.522461674,26,26.16776316,16,NA,14,107,100,3,2,0.858253252,22,29.59835153,17,12,17,87,105
"255",29002,29001,0.25,0,1,2,-0.880206972,27,29.26118626,17,10,15,95,95,1,1,-0.111181095,25,26.11142857,15,NA,10,102,85
"256",29202,29201,0.5,0,3,1,NA,18,20.62133333,NA,NA,14,123,118,3,1,NA,16,19.99644444,NA,NA,12,131,126
"257",29302,29301,0.5,0,3,2,-1.227899017,22,22.67132491,17,11,13,101,109,3,1,NA,18,21.69753086,16,NA,13,104,111
"258",29402,29401,0.5,0,3,1,1.19573312,24,35.94594595,16,NA,15,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"259",29403,29401,0.5,0,3,1,1.19573312,24,35.94594595,16,NA,15,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"260",29403,29402,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"261",29702,29701,0.25,0,3,1,-1.744823865,29,24.95857988,15,NA,12,83,107,3,2,NA,15,21.29798817,NA,14,NA,111,107
"262",29802,29801,0.5,0,1,1,NA,11,NA,NA,NA,NA,116,113,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"263",30502,30501,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"264",31202,31201,0.5,0,3,1,0.869004566,25,29.02233064,15,NA,13,97,93,3,1,-0.437909649,22,22.88699853,16,NA,NA,106,103
"265",31402,31401,0.5,0,3,1,0.869004566,26,50.17554012,18,NA,15,97,110,3,2,0.162869162,24,26.62248521,NA,15,10,102,125
"266",31403,31401,0.5,0,3,1,0.869004566,26,50.17554012,18,NA,15,97,110,3,1,NA,13,NA,NA,NA,NA,98,106
"267",31403,31402,0.5,0,3,2,0.162869162,24,26.62248521,NA,15,10,102,125,3,1,NA,13,NA,NA,NA,NA,98,106
"268",31404,31401,0.5,0,3,1,0.869004566,26,50.17554012,18,NA,15,97,110,3,2,-0.184822883,22,24.37158203,20,16,16,108,108
"269",31404,31403,0.5,0,3,1,NA,13,NA,NA,NA,NA,98,106,3,2,-0.184822883,22,24.37158203,20,16,16,108,108
"270",31404,31402,0.5,0,3,2,0.162869162,24,26.62248521,NA,15,10,102,125,3,2,-0.184822883,22,24.37158203,20,16,16,108,108
"271",31405,31402,0.5,0,3,2,0.162869162,24,26.62248521,NA,15,10,102,125,3,2,0.162869162,19,26.62248521,18,12,16,106,111
"272",31405,31401,0.5,0,3,1,0.869004566,26,50.17554012,18,NA,15,97,110,3,2,0.162869162,19,26.62248521,18,12,16,106,111
"273",31405,31403,0.5,0,3,1,NA,13,NA,NA,NA,NA,98,106,3,2,0.162869162,19,26.62248521,18,12,16,106,111
"274",31405,31404,0.5,0,3,2,-0.184822883,22,24.37158203,20,16,16,108,108,3,2,0.162869162,19,26.62248521,18,12,16,106,111
"275",32102,32101,0.5,0,3,1,NA,16,24.32525952,NA,NA,13,118,126,3,1,NA,14,24.36357908,NA,NA,NA,131,135
"276",32103,32101,0.5,0,3,1,NA,16,24.32525952,NA,NA,13,118,126,3,1,NA,12,14.16957807,NA,NA,NA,123,111
"277",32103,32102,0.5,0,3,1,NA,14,24.36357908,NA,NA,NA,131,135,3,1,NA,12,14.16957807,NA,NA,NA,123,111
"278",32202,32201,0.5,0,3,1,-0.437909649,19,31.00819156,18,NA,13,87,105,3,2,NA,11,NA,NA,12,NA,107,119
"279",32203,32201,0.5,0,3,1,-0.437909649,19,31.00819156,18,NA,13,87,105,3,2,NA,9,NA,NA,NA,NA,93,122
"280",32203,32202,0.5,0,3,2,NA,11,NA,NA,12,NA,107,119,3,2,NA,9,NA,NA,NA,NA,93,122
"281",33302,33301,0.25,0,2,2,0.858253252,27,25.84558824,18,12,15,87,106,2,1,2.175918782,19,23.71394839,14,NA,13,135,131
"282",33802,33801,0.5,0,2,2,-0.532514927,27,33.29638672,15,13,16,89,75,2,2,NA,15,NA,NA,13,NA,94,84
"283",34002,34001,0.5,0,2,1,-0.111181095,26,23.62528881,25,NA,17,65,75,2,2,0.162869162,25,21.9635503,16,14,15,100,101
"284",34003,34001,0.5,0,2,1,-0.111181095,26,23.62528881,25,NA,17,65,75,2,2,0.858253252,19,31.32100691,17,12,18,93,97
"285",34003,34002,0.5,0,2,2,0.162869162,25,21.9635503,16,14,15,100,101,2,2,0.858253252,19,31.32100691,17,12,18,93,97
"286",34402,34401,0.5,0,3,1,NA,18,27.19400913,17,NA,17,131,131,3,2,NA,16,19.4834971,NA,14,NA,113,120
"287",34702,34701,0.5,0,3,1,NA,15,23.29467456,NA,NA,14,114,135,3,2,NA,12,22.98751486,NA,NA,NA,109,112
"288",35402,35401,0.5,0,3,1,-1.091366757,19,20.35865449,17,NA,13,121,119,3,2,NA,NA,NA,NA,12,NA,108,108
"289",36502,36501,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"290",36503,36501,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"291",36503,36502,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"292",36504,36501,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"293",36504,36503,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"294",36504,36502,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"295",36505,36502,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"296",36505,36501,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"297",36505,36503,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"298",36505,36504,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"299",36902,36901,0.5,0,3,2,NA,16,21.78719008,15,12,15,131,118,3,1,NA,NA,17.97205708,NA,NA,NA,121,110
"300",37102,37101,0.5,0,3,2,NA,9,NA,NA,NA,NA,92,88,3,1,NA,7,NA,NA,NA,NA,114,135
"301",37103,37101,0.5,0,3,2,NA,9,NA,NA,NA,NA,92,88,3,2,NA,6,NA,NA,NA,NA,NA,NA
"302",37103,37102,0.5,0,3,1,NA,7,NA,NA,NA,NA,114,135,3,2,NA,6,NA,NA,NA,NA,NA,NA
"303",37302,37301,0.5,0,3,1,-0.764638203,27,25.05680553,16,NA,13,99,109,3,2,-0.880206972,25,27.43236212,15,12,15,99,103
"304",37402,37401,0.5,0,3,2,0.858253252,28,28.97193139,18,13,17,85,135,3,2,-0.184822883,25,25.74462891,17,12,16,99,100
"305",37403,37401,0.5,0,3,2,0.858253252,28,28.97193139,18,13,17,85,135,3,1,1.849190228,22,21.90789474,17,NA,15,93,105
"306",37403,37402,0.5,0,3,2,-0.184822883,25,25.74462891,17,12,16,99,100,3,1,1.849190228,22,21.90789474,17,NA,15,93,105
"307",37902,37901,0.5,0,2,2,-0.880206972,24,23.04318418,16,16,16,75,107,2,1,0.215547459,22,21.19738147,14,NA,15,94,107
"308",37903,37901,0.5,0,2,2,-0.880206972,24,23.04318418,16,16,16,75,107,2,2,1.205945297,21,22.50086505,15,13,14,79,108
"309",37903,37902,0.5,0,2,1,0.215547459,22,21.19738147,14,NA,15,94,107,2,2,1.205945297,21,22.50086505,15,13,14,79,108
"310",38202,38201,0.25,0,2,2,-1.575591062,32,31.70669348,15,11,16,98,122,2,2,-0.532514927,25,27.80826405,14,11,15,88,108
"311",38502,38501,0.5,0,2,1,NA,18,17.42975207,NA,NA,NA,74,69,2,2,-0.184822883,20,16.99145508,NA,12,12,65,90
"312",38503,38501,0.5,0,2,1,NA,18,17.42975207,NA,NA,NA,74,69,2,1,NA,NA,NA,NA,NA,NA,65,65
"313",38503,38502,0.5,0,2,2,-0.184822883,20,16.99145508,NA,12,12,65,90,2,1,NA,NA,NA,NA,NA,NA,65,65
"314",38802,38801,0.5,0,2,2,-0.880206972,21,34.74765869,11,10,12,103,104,2,1,NA,18,36.60591716,15,NA,13,89,65
"315",38803,38801,0.5,0,2,2,-0.880206972,21,34.74765869,11,10,12,103,104,2,1,NA,NA,25.10714286,NA,NA,NA,107,118
"316",38803,38802,0.5,0,2,1,NA,18,36.60591716,15,NA,13,89,65,2,1,NA,NA,25.10714286,NA,NA,NA,107,118
"317",38902,38901,0.5,0,3,2,-0.184822883,20,26.6027832,NA,13,15,NA,NA,3,2,NA,9,NA,NA,NA,NA,NA,NA
"318",39002,39001,0.25,0,2,1,0.215547459,29,29.83410494,15,NA,13,98,87,2,2,NA,18,19.46020761,NA,13,16,112,100
"319",39003,39001,0.25,0,2,1,0.215547459,29,29.83410494,15,NA,13,98,87,2,2,NA,16,27.98538675,NA,12,15,NA,NA
"320",39003,39002,0.375,0,2,2,NA,18,19.46020761,NA,13,16,112,100,2,2,NA,16,27.98538675,NA,12,15,NA,NA
"321",39004,39001,0.25,0,2,1,0.215547459,29,29.83410494,15,NA,13,98,87,2,2,NA,NA,NA,NA,NA,NA,80,99
"322",39004,39002,0.25,0,2,2,NA,18,19.46020761,NA,13,16,112,100,2,2,NA,NA,NA,NA,NA,NA,80,99
"323",39004,39003,0.375,0,2,2,NA,16,27.98538675,NA,12,15,NA,NA,2,2,NA,NA,NA,NA,NA,NA,80,99
"324",39102,39101,0.5,0,2,2,0.858253252,25,23.49075518,16,11,16,79,80,2,2,-0.184822883,22,19.56591797,18,11,13,93,110
"325",39103,39101,0.25,0,2,2,0.858253252,25,23.49075518,16,11,16,79,80,2,2,NA,15,22.29633136,NA,10,14,98,99
"326",39103,39102,0.25,0,2,2,-0.184822883,22,19.56591797,18,11,13,93,110,2,2,NA,15,22.29633136,NA,10,14,98,99
"327",39502,39501,0.5,0,2,2,-1.575591062,23,35.15,16,12,13,102,114,2,2,-0.532514927,21,30.11085916,20,14,15,91,113
"328",39702,39701,0.25,0,2,2,-0.184822883,32,23.34179688,16,12,15,87,98,2,1,-1.091366757,25,27.40588104,13,NA,15,113,91
"329",39703,39701,0.25,0,2,2,-0.184822883,32,23.34179688,16,12,15,87,98,2,1,NA,16,37.69945988,16,NA,14,97,94
"330",39703,39702,0.25,0,2,1,-1.091366757,25,27.40588104,13,NA,15,113,91,2,1,NA,16,37.69945988,16,NA,14,97,94
"331",39704,39701,0.25,0,2,2,-0.184822883,32,23.34179688,16,12,15,87,98,2,1,NA,NA,39.0057398,NA,NA,NA,74,75
"332",39704,39702,0.25,0,2,1,-1.091366757,25,27.40588104,13,NA,15,113,91,2,1,NA,NA,39.0057398,NA,NA,NA,74,75
"333",39704,39703,0.25,0,2,1,NA,16,37.69945988,16,NA,14,97,94,2,1,NA,NA,39.0057398,NA,NA,NA,74,75
"334",40102,40101,0.5,0,3,1,NA,26,21.28460208,20,NA,15,88,116,3,2,-0.880206972,20,32.55306972,15,10,13,87,93
"335",40202,40201,0.5,0,3,1,-1.091366757,25,27.40588104,15,NA,15,98,100,3,2,-0.532514927,21,21.25472411,16,13,12,100,87
"336",40203,40201,0.5,0,3,1,-1.091366757,25,27.40588104,15,NA,15,98,100,3,1,NA,14,24.20798898,NA,NA,NA,65,65
"337",40203,40202,0.5,0,3,2,-0.532514927,21,21.25472411,16,13,12,100,87,3,1,NA,14,24.20798898,NA,NA,NA,65,65
"338",40502,40501,0.5,0,3,1,NA,16,17.2265538,NA,NA,13,92,90,3,1,NA,14,22.14870826,14,NA,12,113,117
"339",40503,40501,0.5,0,3,1,NA,16,17.2265538,NA,NA,13,92,90,3,2,NA,NA,18.5978836,NA,11,NA,92,91
"340",40503,40502,0.5,0,3,1,NA,14,22.14870826,14,NA,12,113,117,3,2,NA,NA,18.5978836,NA,11,NA,92,91
"341",40702,40701,0.5,0,3,2,NA,NA,23.02595112,NA,12,NA,125,112,3,1,NA,NA,NA,NA,NA,NA,114,116
"342",41402,41401,0.5,0,3,2,0.858253252,22,19.57562932,16,13,14,93,92,3,2,NA,18,21.28460208,14,12,13,106,100
"343",41602,41601,0.5,0,3,1,-0.437909649,23,28.79332073,16,NA,14,107,131,3,2,1.205945297,21,20.52443772,17,13,13,117,131
"344",41603,41601,0.5,0,3,1,-0.437909649,23,28.79332073,16,NA,14,107,131,3,1,1.19573312,19,37.22972973,18,NA,14,116,116
"345",41603,41602,0.5,0,3,2,1.205945297,21,20.52443772,17,13,13,117,131,3,1,1.19573312,19,37.22972973,18,NA,14,116,116
"346",41604,41601,0.5,0,3,1,-0.437909649,23,28.79332073,16,NA,14,107,131,3,2,NA,16,19.57562932,NA,13,NA,111,118
"347",41604,41602,0.5,0,3,2,1.205945297,21,20.52443772,17,13,13,117,131,3,2,NA,16,19.57562932,NA,13,NA,111,118
"348",41604,41603,0.5,0,3,1,1.19573312,19,37.22972973,18,NA,14,116,116,3,2,NA,16,19.57562932,NA,13,NA,111,118
"349",42302,42301,0.5,0,3,1,NA,12,25.99852071,NA,NA,NA,105,108,3,2,NA,9,NA,NA,NA,NA,NA,NA
"350",42502,42501,0.25,0,3,2,-0.532514927,32,22.14033762,15,14,14,92,108,3,1,-0.437909649,29,28.05503046,14,NA,16,100,109
"351",42503,42501,0.25,0,3,2,-0.532514927,32,22.14033762,15,14,14,92,108,3,1,-1.744823865,26,32.76147842,13,NA,13,116,121
"352",42503,42502,0.5,0,3,1,-0.437909649,29,28.05503046,14,NA,16,100,109,3,1,-1.744823865,26,32.76147842,13,NA,13,116,121
"353",42504,42501,0.25,0,3,2,-0.532514927,32,22.14033762,15,14,14,92,108,3,1,NA,16,28.24265381,NA,NA,14,115,125
"354",42504,42503,0.25,0,3,1,-1.744823865,26,32.76147842,13,NA,13,116,121,3,1,NA,16,28.24265381,NA,NA,14,115,125
"355",42504,42502,0.25,0,3,1,-0.437909649,29,28.05503046,14,NA,16,100,109,3,1,NA,16,28.24265381,NA,NA,14,115,125
"356",42505,42502,0.25,0,3,1,-0.437909649,29,28.05503046,14,NA,16,100,109,3,2,NA,NA,30.11085916,NA,NA,NA,101,119
"357",42505,42501,0.25,0,3,2,-0.532514927,32,22.14033762,15,14,14,92,108,3,2,NA,NA,30.11085916,NA,NA,NA,101,119
"358",42505,42503,0.25,0,3,1,-1.744823865,26,32.76147842,13,NA,13,116,121,3,2,NA,NA,30.11085916,NA,NA,NA,101,119
"359",42505,42504,0.25,0,3,1,NA,16,28.24265381,NA,NA,14,115,125,3,2,NA,NA,30.11085916,NA,NA,NA,101,119
"360",42802,42801,0.5,0,3,2,NA,15,20.35865449,NA,11,13,128,113,3,1,0.215547459,23,23.7075977,13,NA,12,105,113
"361",43102,43101,0.5,0,3,1,-0.111181095,20,28.69387755,13,NA,11,111,102,3,1,NA,18,22.31303313,16,NA,11,92,103
"362",43103,43101,0.5,0,3,1,-0.111181095,20,28.69387755,13,NA,11,111,102,3,2,NA,18,22.86030177,17,12,14,111,115
"363",43103,43102,0.5,0,3,1,NA,18,22.31303313,16,NA,11,92,103,3,2,NA,18,22.86030177,17,12,14,111,115
"364",43702,43701,0.5,0,3,1,0.215547459,27,23.73167438,16,NA,12,113,135,3,1,0.542276012,24,22.3755787,13,NA,10,96,95
"365",43703,43701,0.5,0,3,1,0.215547459,27,23.73167438,16,NA,12,113,135,3,1,-0.111181095,20,19.36836735,16,NA,15,94,100
"366",43703,43702,0.5,0,3,1,0.542276012,24,22.3755787,13,NA,10,96,95,3,1,-0.111181095,20,19.36836735,16,NA,15,94,100
"367",43902,43901,0.5,0,3,2,NA,NA,19.13722222,NA,13,NA,114,126,3,1,NA,NA,16.87719298,NA,NA,NA,118,112
"368",44202,44201,0.5,0,3,2,0.858253252,32,28.18890622,18,14,15,116,131,3,1,0.215547459,28,26.54183674,16,NA,15,97,115
"369",44203,44201,0.5,0,3,2,0.858253252,32,28.18890622,18,14,15,116,131,3,1,0.869004566,25,26.38393695,NA,NA,13,95,98
"370",44203,44202,0.5,0,3,1,0.215547459,28,26.54183674,16,NA,15,97,115,3,1,0.869004566,25,26.38393695,NA,NA,13,95,98
"371",44402,44401,0.5,0,3,2,NA,18,24.36357908,NA,11,14,116,125,3,2,NA,14,20.52443772,14,12,12,113,115
"372",44602,44601,0.5,0,3,2,-0.880206972,25,16.45941727,16,12,14,80,100,3,1,-0.111181095,24,20.80306122,13,NA,13,110,116
"373",44902,44901,0.5,0,3,2,NA,NA,NA,NA,NA,NA,112,118,3,2,NA,NA,NA,NA,NA,NA,103,107
"374",45202,45201,0.5,0,3,1,NA,NA,16.81982422,NA,NA,NA,114,97,3,1,NA,NA,19.52082592,NA,NA,NA,105,110
"375",45502,45501,0.5,0,3,2,NA,18,20.52443772,NA,12,15,110,135,3,2,NA,16,19.043618,NA,14,NA,105,115
"376",45902,45901,0.5,0,3,1,NA,17,24.40514168,NA,NA,NA,135,126,3,1,NA,15,20.71139051,NA,NA,15,128,135
"377",45903,45901,0.5,0,3,1,NA,17,24.40514168,NA,NA,NA,135,126,3,1,NA,NA,18.79260414,NA,NA,NA,135,115
"378",45903,45902,0.5,0,3,1,NA,15,20.71139051,NA,NA,15,128,135,3,1,NA,NA,18.79260414,NA,NA,NA,135,115
"379",46702,46701,0.5,0,3,2,-0.184822883,22,24.02832031,18,NA,13,131,125,3,1,NA,18,19.76427336,17,NA,14,120,121
"380",47102,47101,0.5,0,3,1,1.19573312,28,27.98648649,18,NA,15,116,125,3,2,2.596713477,26,27.12191358,17,13,16,121,112
"381",47402,47401,0.5,0,3,1,NA,18,21.52040816,15,NA,11,94,107,3,1,NA,16,24.40514168,13,NA,13,102,102
"382",47403,47401,0.25,0,3,1,NA,18,21.52040816,15,NA,11,94,107,3,2,NA,NA,21.6224529,NA,NA,NA,117,112
"383",47403,47402,0.5,0,3,1,NA,16,24.40514168,13,NA,13,102,102,3,2,NA,NA,21.6224529,NA,NA,NA,117,112
"384",47602,47601,0.5,0,3,2,NA,17,30.22843322,NA,11,NA,102,115,3,1,NA,13,19.73754883,NA,NA,NA,119,112
"385",47802,47801,0.5,0,3,1,-0.764638203,32,22.04476644,NA,NA,17,88,95,3,2,1.205945297,30,23.56509516,17,16,15,97,99
"386",48502,48501,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,18,25.10714286,17,NA,15,108,111
"387",48503,48501,0.375,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,16,22.04476644,15,NA,13,105,118
"388",48503,48502,0.5,0,3,1,NA,18,25.10714286,17,NA,15,108,111,3,1,NA,16,22.04476644,15,NA,13,105,118
"389",49102,49101,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"390",49202,49201,0.5,0,3,1,NA,18,19.10553462,NA,NA,11,121,126,3,1,NA,16,19.19554715,NA,NA,12,118,135
"391",49203,49201,0.5,0,3,1,NA,18,19.10553462,NA,NA,11,121,126,3,2,NA,NA,19.45955388,NA,11,NA,113,94
