"","Subject2Tag","Subject1Tag","R","MultipleBirth","Race_1","Gender_1","HtSt19to25_1","AgeHt_1","Bmi_1","Afi_1","Afm_1","Afd_1","MathStd_1","ReadRecStd_1","Race_2","Gender_2","HtSt19to25_2","AgeHt_2","Bmi_2","Afi_2","Afm_2","Afd_2","MathStd_2","ReadRecStd_2"
"9717",1000004,1000003,0.25,0,2,2,NA,12,NA,NA,10,NA,75,91,2,1,NA,9,NA,NA,NA,NA,89,103
"9718",1000202,1000201,0.5,0,1,1,0.542276012,21,25.7658179,15,NA,13,95,112,1,2,NA,18,19.01977107,17,12,14,113,99
"9719",1000203,1000201,0.5,0,1,1,0.542276012,21,25.7658179,15,NA,13,95,112,1,1,NA,16,23.56509516,14,NA,14,113,100
"9720",1000203,1000202,0.5,0,1,2,NA,18,19.01977107,17,12,14,113,99,1,1,NA,16,23.56509516,14,NA,14,113,100
"9721",1000802,1000801,0.5,0,1,2,-0.532514927,24,26.21415974,18,13,16,83,107,1,1,-1.418095311,21,25.82185491,16,NA,NA,96,96
"9722",1000803,1000801,0.5,0,1,2,-0.532514927,24,26.21415974,18,13,16,83,107,1,2,-1.227899017,19,22.2934695,NA,13,10,100,112
"9723",1000803,1000802,0.5,0,1,1,-1.418095311,21,25.82185491,16,NA,NA,96,96,1,2,-1.227899017,19,22.2934695,NA,13,10,100,112
"9724",1001102,1001101,0.5,0,1,1,0.869004566,20,34.29911803,17,NA,14,94,97,1,2,NA,14,17.71227009,NA,13,NA,95,98
"9725",1001202,1001201,0.75,2,3,2,NA,NA,NA,NA,NA,NA,98,115,3,2,NA,NA,NA,NA,NA,NA,103,84
"9726",1001203,1001201,0.5,0,3,2,NA,NA,NA,NA,NA,NA,98,115,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9727",1001203,1001202,0.5,0,3,2,NA,NA,NA,NA,NA,NA,103,84,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9728",1001502,1001501,NA,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9729",1001602,1001601,0.25,0,3,2,NA,12,21.58012487,NA,11,NA,92,89,3,2,NA,9,NA,NA,NA,NA,118,118
"9730",1001603,1001601,0.25,0,3,2,NA,12,21.58012487,NA,11,NA,92,89,3,2,NA,7,NA,NA,NA,NA,85,95
"9731",1001603,1001602,0.5,0,3,2,NA,9,NA,NA,NA,NA,118,118,3,2,NA,7,NA,NA,NA,NA,85,95
"9732",1002402,1002401,0.5,0,1,1,-1.091366757,27,35.50505051,14,NA,16,95,89,1,2,-0.184822883,23,27.80419922,14,11,13,83,92
"9733",1002403,1002401,0.25,0,1,1,-1.091366757,27,35.50505051,14,NA,16,95,89,1,2,NA,8,NA,NA,NA,NA,93,131
"9734",1002403,1002402,0.25,0,1,2,-0.184822883,23,27.80419922,14,11,13,83,92,1,2,NA,8,NA,NA,NA,NA,93,131
"9735",1002602,1002601,0.5,0,1,2,-0.880206972,27,23.77471384,15,11,15,78,84,1,1,-2.071552418,27,28.83398438,14,NA,14,72,82
"9736",1002603,1002601,0.5,0,1,2,-0.880206972,27,23.77471384,15,11,15,78,84,1,2,-2.966359242,26,18.38201531,NA,14,NA,NA,NA
"9737",1002603,1002602,0.5,0,1,1,-2.071552418,27,28.83398438,14,NA,14,72,82,1,2,-2.966359242,26,18.38201531,NA,14,NA,NA,NA
"9738",1002604,1002602,0.5,0,1,1,-2.071552418,27,28.83398438,14,NA,14,72,82,1,2,-1.227899017,24,26.44987907,NA,12,NA,82,65
"9739",1002604,1002601,0.5,0,1,2,-0.880206972,27,23.77471384,15,11,15,78,84,1,2,-1.227899017,24,26.44987907,NA,12,NA,82,65
"9740",1002604,1002603,0.5,0,1,2,-2.966359242,26,18.38201531,NA,14,NA,NA,NA,1,2,-1.227899017,24,26.44987907,NA,12,NA,82,65
"9741",1002605,1002602,0.5,0,1,1,-2.071552418,27,28.83398438,14,NA,14,72,82,1,1,-1.744823865,22,27.45443787,13,NA,14,74,65
"9742",1002605,1002603,0.5,0,1,2,-2.966359242,26,18.38201531,NA,14,NA,NA,NA,1,1,-1.744823865,22,27.45443787,13,NA,14,74,65
"9743",1002605,1002601,0.5,0,1,2,-0.880206972,27,23.77471384,15,11,15,78,84,1,1,-1.744823865,22,27.45443787,13,NA,14,74,65
"9744",1002605,1002604,0.5,0,1,2,-1.227899017,24,26.44987907,NA,12,NA,82,65,1,1,-1.744823865,22,27.45443787,13,NA,14,74,65
"9745",1002606,1002605,0.5,0,1,1,-1.744823865,22,27.45443787,13,NA,14,74,65,1,2,-0.880206972,21,31.09001041,NA,10,15,69,75
"9746",1002606,1002602,0.5,0,1,1,-2.071552418,27,28.83398438,14,NA,14,72,82,1,2,-0.880206972,21,31.09001041,NA,10,15,69,75
"9747",1002606,1002601,0.5,0,1,2,-0.880206972,27,23.77471384,15,11,15,78,84,1,2,-0.880206972,21,31.09001041,NA,10,15,69,75
"9748",1002606,1002603,0.5,0,1,2,-2.966359242,26,18.38201531,NA,14,NA,NA,NA,1,2,-0.880206972,21,31.09001041,NA,10,15,69,75
"9749",1002606,1002604,0.5,0,1,2,-1.227899017,24,26.44987907,NA,12,NA,82,65,1,2,-0.880206972,21,31.09001041,NA,10,15,69,75
"9750",1002607,1002602,0.5,0,1,1,-2.071552418,27,28.83398438,14,NA,14,72,82,1,2,-0.880206972,19,27.43236212,NA,11,16,69,91
"9751",1002607,1002603,0.5,0,1,2,-2.966359242,26,18.38201531,NA,14,NA,NA,NA,1,2,-0.880206972,19,27.43236212,NA,11,16,69,91
"9752",1002607,1002604,0.5,0,1,2,-1.227899017,24,26.44987907,NA,12,NA,82,65,1,2,-0.880206972,19,27.43236212,NA,11,16,69,91
"9753",1002607,1002601,0.5,0,1,2,-0.880206972,27,23.77471384,15,11,15,78,84,1,2,-0.880206972,19,27.43236212,NA,11,16,69,91
"9754",1002607,1002605,0.5,0,1,1,-1.744823865,22,27.45443787,13,NA,14,74,65,1,2,-0.880206972,19,27.43236212,NA,11,16,69,91
"9755",1002607,1002606,0.5,0,1,2,-0.880206972,21,31.09001041,NA,10,15,69,75,1,2,-0.880206972,19,27.43236212,NA,11,16,69,91
"9756",1002902,1002901,0.5,0,1,2,1.205945297,29,24.06826297,18,11,16,95,96,1,2,0.510561207,28,32.92286501,17,11,16,86,101
"9757",1003202,1003201,0.5,0,1,1,-1.744823865,26,33.27810651,17,NA,15,75,84,1,2,-0.880206972,24,35.66207076,15,11,10,95,103
"9758",1003203,1003201,0.5,0,1,1,-1.744823865,26,33.27810651,17,NA,15,75,84,1,2,-0.532514927,22,29.22524565,17,12,11,82,94
"9759",1003203,1003202,0.5,0,1,2,-0.880206972,24,35.66207076,15,11,10,95,103,1,2,-0.532514927,22,29.22524565,17,12,11,82,94
"9760",1003204,1003201,0.5,0,1,1,-1.744823865,26,33.27810651,17,NA,15,75,84,1,1,-0.111181095,19,24.38979592,13,NA,13,87,95
"9761",1003204,1003202,0.5,0,1,2,-0.880206972,24,35.66207076,15,11,10,95,103,1,1,-0.111181095,19,24.38979592,13,NA,13,87,95
"9762",1003204,1003203,0.5,0,1,2,-0.532514927,22,29.22524565,17,12,11,82,94,1,1,-0.111181095,19,24.38979592,13,NA,13,87,95
"9763",1003205,1003201,0.5,0,1,1,-1.744823865,26,33.27810651,17,NA,15,75,84,1,1,NA,17,28.97193139,NA,NA,NA,69,65
"9764",1003205,1003204,0.5,0,1,1,-0.111181095,19,24.38979592,13,NA,13,87,95,1,1,NA,17,28.97193139,NA,NA,NA,69,65
"9765",1003205,1003202,0.5,0,1,2,-0.880206972,24,35.66207076,15,11,10,95,103,1,1,NA,17,28.97193139,NA,NA,NA,69,65
"9766",1003205,1003203,0.5,0,1,2,-0.532514927,22,29.22524565,17,12,11,82,94,1,1,NA,17,28.97193139,NA,NA,NA,69,65
"9767",1003206,1003201,0.5,0,1,1,-1.744823865,26,33.27810651,17,NA,15,75,84,1,1,NA,16,25.74462891,13,NA,NA,101,77
"9768",1003206,1003203,0.5,0,1,2,-0.532514927,22,29.22524565,17,12,11,82,94,1,1,NA,16,25.74462891,13,NA,NA,101,77
"9769",1003206,1003202,0.5,0,1,2,-0.880206972,24,35.66207076,15,11,10,95,103,1,1,NA,16,25.74462891,13,NA,NA,101,77
"9770",1003206,1003204,0.5,0,1,1,-0.111181095,19,24.38979592,13,NA,13,87,95,1,1,NA,16,25.74462891,13,NA,NA,101,77
"9771",1003206,1003205,0.5,0,1,1,NA,17,28.97193139,NA,NA,NA,69,65,1,1,NA,16,25.74462891,13,NA,NA,101,77
"9772",1003402,1003401,0.5,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"9773",1003403,1003401,0.5,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"9774",1003403,1003402,0.5,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"9775",1003602,1003601,0.5,0,1,1,-0.437909649,28,26.14965398,17,NA,11,106,121,1,1,-0.764638203,26,25.84558824,17,NA,14,100,101
"9776",1003603,1003601,0.5,0,1,1,-0.437909649,28,26.14965398,17,NA,11,106,121,1,2,-0.880206972,25,24.68912591,18,11,NA,114,98
"9777",1003603,1003602,0.5,0,1,1,-0.764638203,26,25.84558824,17,NA,14,100,101,1,2,-0.880206972,25,24.68912591,18,11,NA,114,98
"9778",1003604,1003601,0.5,0,1,1,-0.437909649,28,26.14965398,17,NA,11,106,121,1,1,-1.091366757,20,27.56248608,16,NA,12,96,96
"9779",1003604,1003603,0.5,0,1,2,-0.880206972,25,24.68912591,18,11,NA,114,98,1,1,-1.091366757,20,27.56248608,16,NA,12,96,96
"9780",1003604,1003602,0.5,0,1,1,-0.764638203,26,25.84558824,17,NA,14,100,101,1,1,-1.091366757,20,27.56248608,16,NA,12,96,96
"9781",1003605,1003602,0.5,0,1,1,-0.764638203,26,25.84558824,17,NA,14,100,101,1,2,NA,18,21.25472411,17,12,16,106,101
"9782",1003605,1003601,0.5,0,1,1,-0.437909649,28,26.14965398,17,NA,11,106,121,1,2,NA,18,21.25472411,17,12,16,106,101
"9783",1003605,1003603,0.5,0,1,2,-0.880206972,25,24.68912591,18,11,NA,114,98,1,2,NA,18,21.25472411,17,12,16,106,101
"9784",1003605,1003604,0.5,0,1,1,-1.091366757,20,27.56248608,16,NA,12,96,96,1,2,NA,18,21.25472411,17,12,16,106,101
"9785",1003802,1003801,0.5,0,1,2,-1.227899017,31,22.67132491,18,13,15,135,128,1,2,-1.227899017,29,26.44987907,14,13,13,118,125
"9786",1004202,1004201,0.5,0,1,1,-0.111181095,28,56.95734694,NA,NA,NA,65,65,1,1,-1.744823865,23,34.11005917,14,NA,13,86,105
"9787",1004203,1004201,0.25,0,1,1,-0.111181095,28,56.95734694,NA,NA,NA,65,65,1,2,NA,17,27.26371732,NA,9,16,101,115
"9788",1004203,1004202,0.25,0,1,1,-1.744823865,23,34.11005917,14,NA,13,86,105,1,2,NA,17,27.26371732,NA,9,16,101,115
"9789",1004204,1004201,0.25,0,1,1,-0.111181095,28,56.95734694,NA,NA,NA,65,65,1,1,NA,NA,29.2568371,NA,NA,NA,65,74
"9790",1004204,1004202,0.25,0,1,1,-1.744823865,23,34.11005917,14,NA,13,86,105,1,1,NA,NA,29.2568371,NA,NA,NA,65,74
"9791",1004204,1004203,0.5,0,1,2,NA,17,27.26371732,NA,9,16,101,115,1,1,NA,NA,29.2568371,NA,NA,NA,65,74
"9792",1004802,1004801,0.5,0,1,1,-0.764638203,22,25.08542388,16,NA,13,94,107,1,1,NA,18,21.96875,12,NA,13,97,103
"9793",1004803,1004801,0.5,0,1,1,-0.764638203,22,25.08542388,16,NA,13,94,107,1,2,NA,16,23.29467456,NA,11,13,79,96
"9794",1004803,1004802,0.5,0,1,1,NA,18,21.96875,12,NA,13,97,103,1,2,NA,16,23.29467456,NA,11,13,79,96
"9795",1004902,1004901,0.5,0,1,1,NA,17,18.8266217,NA,NA,16,97,98,1,1,1.19573312,24,26.31756757,18,NA,NA,96,111
"9796",1004903,1004901,0.5,0,1,1,NA,17,18.8266217,NA,NA,16,97,98,1,1,NA,18,21.61575084,17,NA,14,112,100
"9797",1004903,1004902,0.5,0,1,1,1.19573312,24,26.31756757,18,NA,NA,96,111,1,1,NA,18,21.61575084,17,NA,14,112,100
"9798",1004904,1004901,0.5,0,1,1,NA,17,18.8266217,NA,NA,16,97,98,1,2,NA,12,17.96555556,NA,NA,NA,110,128
"9799",1004904,1004902,0.5,0,1,1,1.19573312,24,26.31756757,18,NA,NA,96,111,1,2,NA,12,17.96555556,NA,NA,NA,110,128
"9800",1004904,1004903,0.5,0,1,1,NA,18,21.61575084,17,NA,14,112,100,1,2,NA,12,17.96555556,NA,NA,NA,110,128
"9801",1005202,1005201,0.5,0,1,1,-0.437909649,26,36.91451376,16,NA,15,95,100,1,2,-0.184822883,23,34.32617188,18,10,16,95,109
"9802",1005203,1005201,0.5,0,1,1,-0.437909649,26,36.91451376,16,NA,15,95,100,1,2,NA,NA,21.05880178,NA,12,NA,101,135
"9803",1005203,1005202,0.5,0,1,2,-0.184822883,23,34.32617188,18,10,16,95,109,1,2,NA,NA,21.05880178,NA,12,NA,101,135
"9804",1005402,1005401,0.25,0,1,1,-0.764638203,22,30.40657439,16,NA,13,94,110,1,2,NA,12,26.12217598,NA,13,NA,118,125
"9805",1005602,1005601,0.25,0,1,2,-0.880206972,28,28.34677419,17,13,16,98,103,1,1,-0.764638203,28,29.64641004,18,NA,13,105,102
"9806",1005902,1005901,0.5,0,3,1,NA,NA,NA,NA,NA,NA,110,109,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9807",1005903,1005901,0.5,0,3,1,NA,NA,NA,NA,NA,NA,110,109,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9808",1005903,1005902,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9809",1006002,1006001,0.5,0,1,2,-0.184822883,27,18.87939453,NA,12,15,98,108,1,2,-0.184822883,26,23.17016602,NA,13,14,112,121
"9810",1006202,1006201,0.5,0,1,2,-0.880206972,32,21.03147763,18,14,18,89,82,1,1,-1.418095311,23,24.20798898,15,NA,17,84,78
"9811",1006203,1006201,0.5,0,1,2,-0.880206972,32,21.03147763,18,14,18,89,82,1,2,-1.575591062,25,29.29166667,17,12,16,94,93
"9812",1006203,1006202,0.5,0,1,1,-1.418095311,23,24.20798898,15,NA,17,84,78,1,2,-1.575591062,25,29.29166667,17,12,16,94,93
"9813",1006302,1006301,NA,0,3,1,NA,NA,NA,NA,NA,NA,95,110,3,1,NA,NA,NA,NA,NA,NA,103,103
"9814",1006602,1006601,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9815",1006603,1006601,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9816",1006603,1006602,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9817",1006604,1006601,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9818",1006604,1006602,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9819",1006604,1006603,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9820",1007202,1007201,0.5,0,1,2,-0.532514927,22,24.79717813,17,10,15,103,115,1,2,-2.618667197,21,30.29239766,NA,10,12,82,113
"9821",1007203,1007201,0.5,0,1,2,-0.532514927,22,24.79717813,17,10,15,103,115,1,2,NA,NA,NA,NA,11,NA,111,111
"9822",1007203,1007202,0.5,0,1,2,-2.618667197,21,30.29239766,NA,10,12,82,113,1,2,NA,NA,NA,NA,11,NA,111,111
"9823",1007302,1007301,0.5,0,1,2,-1.227899017,20,29.09486697,15,12,15,84,98,1,2,NA,18,36.10674556,NA,12,NA,89,92
"9824",1007303,1007301,0.5,0,1,2,-1.227899017,20,29.09486697,15,12,15,84,98,1,2,NA,16,22.67132491,NA,12,13,100,85
"9825",1007303,1007302,0.5,0,1,2,NA,18,36.10674556,NA,12,NA,89,92,1,2,NA,16,22.67132491,NA,12,13,100,85
"9826",1007304,1007301,0.5,0,1,2,-1.227899017,20,29.09486697,15,12,15,84,98,1,2,NA,NA,28.67739155,NA,9,NA,97,88
"9827",1007304,1007302,0.5,0,1,2,NA,18,36.10674556,NA,12,NA,89,92,1,2,NA,NA,28.67739155,NA,9,NA,97,88
"9828",1007304,1007303,0.5,0,1,2,NA,16,22.67132491,NA,12,13,100,85,1,2,NA,NA,28.67739155,NA,9,NA,97,88
"9829",1007702,1007701,0.5,0,1,1,1.19573312,24,23.75,17,NA,15,107,105,1,1,1.19573312,21,25.67567568,16,NA,11,99,81
"9830",1007703,1007701,0.25,0,1,1,1.19573312,24,23.75,17,NA,15,107,105,1,2,NA,NA,24.62005543,NA,12,NA,115,131
"9831",1007703,1007702,0.25,0,1,1,1.19573312,21,25.67567568,16,NA,11,99,81,1,2,NA,NA,24.62005543,NA,12,NA,115,131
"9832",1007704,1007701,0.25,0,1,1,1.19573312,24,23.75,17,NA,15,107,105,1,2,NA,NA,NA,NA,NA,NA,113,108
"9833",1007704,1007702,0.25,0,1,1,1.19573312,21,25.67567568,16,NA,11,99,81,1,2,NA,NA,NA,NA,NA,NA,113,108
"9834",1007704,1007703,0.25,0,1,2,NA,NA,24.62005543,NA,12,NA,115,131,1,2,NA,NA,NA,NA,NA,NA,113,108
"9835",1008102,1008101,0.25,0,3,2,NA,9,18.35933884,NA,NA,NA,115,84,3,2,NA,8,NA,NA,NA,NA,103,111
"9836",1008103,1008101,NA,0,3,2,NA,9,18.35933884,NA,NA,NA,115,84,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9837",1008103,1008102,NA,0,3,2,NA,8,NA,NA,NA,NA,103,111,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9838",1008104,1008101,NA,0,3,2,NA,9,18.35933884,NA,NA,NA,115,84,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9839",1008104,1008103,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9840",1008104,1008102,NA,0,3,2,NA,8,NA,NA,NA,NA,103,111,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9841",1008105,1008102,NA,0,3,2,NA,8,NA,NA,NA,NA,103,111,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9842",1008105,1008101,NA,0,3,2,NA,9,18.35933884,NA,NA,NA,115,84,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9843",1008105,1008103,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9844",1008105,1008104,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9845",1008602,1008601,0.25,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9846",1009202,1009201,0.5,0,3,2,NA,9,NA,NA,NA,NA,115,123,3,2,NA,7,NA,NA,NA,NA,93,94
"9847",1009302,1009301,0.25,0,3,1,NA,10,NA,NA,NA,NA,92,87,3,1,NA,9,NA,NA,NA,NA,90,80
"9848",1009502,1009501,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9849",1009503,1009501,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9850",1009503,1009502,NA,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9851",1009702,1009701,0.5,0,3,2,NA,NA,NA,NA,NA,NA,93,106,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9852",1009703,1009701,0.5,0,3,2,NA,NA,NA,NA,NA,NA,93,106,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9853",1009703,1009702,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9854",1010102,1010101,NA,0,3,1,NA,12,26.12217598,NA,NA,NA,107,109,3,1,NA,11,23.22464809,NA,NA,NA,107,107
"9855",1010103,1010101,NA,0,3,1,NA,12,26.12217598,NA,NA,NA,107,109,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9856",1010103,1010102,NA,0,3,1,NA,11,23.22464809,NA,NA,NA,107,107,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9857",1010104,1010101,NA,0,3,1,NA,12,26.12217598,NA,NA,NA,107,109,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9858",1010104,1010102,NA,0,3,1,NA,11,23.22464809,NA,NA,NA,107,107,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9859",1010104,1010103,0.5,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9860",1010402,1010401,NA,0,3,1,NA,13,21.03147763,NA,NA,NA,104,105,3,2,NA,11,20.06183115,NA,NA,NA,89,110
"9861",1010403,1010401,NA,0,3,1,NA,13,21.03147763,NA,NA,NA,104,105,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9862",1010403,1010402,NA,0,3,2,NA,11,20.06183115,NA,NA,NA,89,110,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9863",1010404,1010401,NA,0,3,1,NA,13,21.03147763,NA,NA,NA,104,105,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9864",1010404,1010402,NA,0,3,2,NA,11,20.06183115,NA,NA,NA,89,110,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9865",1010404,1010403,NA,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9866",1010602,1010601,0.5,0,2,2,0.162869162,25,17.63739645,20,NA,17,75,91,2,2,-1.575591062,23,21.87111111,17,17,15,NA,NA
"9867",1011202,1011201,0.5,0,2,2,0.858253252,37,29.85651974,19,11,17,117,115,2,1,1.522461674,31,31.24444444,10,NA,19,112,111
"9868",1011203,1011201,0.25,0,2,2,0.858253252,37,29.85651974,19,11,17,117,115,2,1,0.215547459,30,36.95596112,10,NA,14,86,94
"9869",1011203,1011202,0.25,0,2,1,1.522461674,31,31.24444444,10,NA,19,112,111,2,1,0.215547459,30,36.95596112,10,NA,14,86,94
"9870",1011204,1011201,0.25,0,2,2,0.858253252,37,29.85651974,19,11,17,117,115,2,2,0.858253252,28,29.59835153,17,13,17,75,93
"9871",1011204,1011202,0.375,0,2,1,1.522461674,31,31.24444444,10,NA,19,112,111,2,2,0.858253252,28,29.59835153,17,13,17,75,93
"9872",1011204,1011203,0.5,0,2,1,0.215547459,30,36.95596112,10,NA,14,86,94,2,2,0.858253252,28,29.59835153,17,13,17,75,93
"9873",1011302,1011301,0.25,0,2,1,NA,18,25.74462891,16,NA,12,69,65,2,1,0.542276012,27,33.22434414,14,NA,14,98,97
"9874",1011702,1011701,0.5,0,3,1,NA,11,NA,NA,NA,NA,106,96,3,2,NA,9,NA,NA,NA,NA,107,93
"9875",1011902,1011901,0.5,0,3,1,NA,10,18.8245614,NA,NA,NA,111,108,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9876",1012502,1012501,0.25,0,2,2,NA,17,28.24265381,15,11,13,69,77,2,2,NA,15,21.80734694,NA,10,10,92,87
"9877",1013002,1013001,0.5,0,2,1,NA,18,16.62188028,NA,NA,12,98,105,2,1,NA,5,NA,NA,NA,NA,99,114
"9878",1013202,1013201,0.5,0,2,2,-0.184822883,27,30.89355469,20,12,15,92,105,2,2,NA,15,17.2265538,NA,12,14,90,112
"9879",1013502,1013501,0.25,0,2,1,0.542276012,25,25.08777006,12,NA,12,103,116,2,1,-1.091366757,23,23.80396525,14,NA,NA,110,105
"9880",1013503,1013501,0.25,0,2,1,0.542276012,25,25.08777006,12,NA,12,103,116,2,1,-0.111181095,19,22.66816327,11,NA,NA,87,74
"9881",1013503,1013502,0.25,0,2,1,-1.091366757,23,23.80396525,14,NA,NA,110,105,2,1,-0.111181095,19,22.66816327,11,NA,NA,87,74
"9882",1013602,1013601,0.25,0,3,1,NA,14,18.24394464,NA,NA,NA,109,95,3,1,NA,12,16.82665659,NA,NA,NA,92,77
"9883",1014002,1014001,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9884",1014402,1014401,0.25,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9885",1014802,1014801,0.5,0,3,1,NA,NA,NA,NA,NA,NA,105,120,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9886",1014902,1014901,0.5,0,3,2,NA,7,NA,NA,NA,NA,115,110,3,2,NA,NA,NA,NA,NA,NA,112,120
"9887",1015002,1015001,0.5,0,3,1,NA,NA,NA,NA,NA,NA,90,82,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"9888",1015003,1015001,0.5,0,3,1,NA,NA,NA,NA,NA,NA,90,82,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9889",1015003,1015002,0.5,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"9890",1015602,1015601,0.5,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,-1.575591062,22,23.43333333,11,9,13,NA,NA
"9891",1016202,1016201,0.25,0,2,2,-0.532514927,20,28.33963215,18,13,15,97,99,2,2,NA,NA,49.30259879,NA,12,NA,89,91
"9892",1016402,1016401,0.5,0,2,1,0.542276012,31,28.47800926,17,NA,15,97,104,2,1,-0.437909649,31,26.57844991,14,NA,15,105,93
"9893",1016602,1016601,0.5,0,2,2,0.510561207,30,21.78719008,15,11,16,118,135,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"9894",1016603,1016601,0.5,0,2,2,0.510561207,30,21.78719008,15,11,16,118,135,2,2,-0.880206972,26,21.03147763,17,12,16,118,125
"9895",1016603,1016602,0.5,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,-0.880206972,26,21.03147763,17,12,16,118,125
"9896",1016802,1016801,0.5,0,2,1,NA,14,NA,NA,NA,NA,90,110,2,1,NA,9,NA,NA,NA,NA,NA,NA
"9897",1017502,1017501,0.5,0,2,1,-1.418095311,29,23.17754511,18,NA,15,83,84,2,1,-0.764638203,26,27.36591696,17,NA,16,107,110
"9898",1017503,1017501,0.5,0,2,1,-1.418095311,29,23.17754511,18,NA,15,83,84,2,1,-0.764638203,24,25.08542388,18,NA,17,108,77
"9899",1017503,1017502,0.5,0,2,1,-0.764638203,26,27.36591696,17,NA,16,107,110,2,1,-0.764638203,24,25.08542388,18,NA,17,108,77
"9900",1017504,1017501,0.5,0,2,1,-1.418095311,29,23.17754511,18,NA,15,83,84,2,2,NA,NA,21.9458897,NA,13,NA,92,89
"9901",1017504,1017502,0.5,0,2,1,-0.764638203,26,27.36591696,17,NA,16,107,110,2,2,NA,NA,21.9458897,NA,13,NA,92,89
